customer_id,acquisition_date,acquisition_channel,age_band,region
CUST_02314,2022-01-29,Social,55+,South
CUST_02315,2022-05-04,Paid Search,55+,North
CUST_02316,2022-01-01,Referral,55+,North
CUST_02317,2022-02-17,Organic,35-44,South
CUST_02318,2022-08-27,Social,18-24,North
CUST_02319,2023-04-10,Organic,18-24,North
CUST_02320,2023-02-27,Email,18-24,South
CUST_02321,2022-02-23,Social,55+,North
CUST_02322,2022-01-20,Referral,35-44,South
CUST_02323,2022-07-04,Referral,25-34,West
CUST_02324,2022-12-23,Paid Search,35-44,West
CUST_02325,2023-02-12,Paid Search,18-24,North
CUST_02326,2023-03-26,Referral,35-44,East
CUST_02327,2022-07-06,Paid Search,35-44,West
CUST_02328,2022-04-02,Social,45-54,East
CUST_02329,2022-01-15,Social,18-24,South
CUST_02330,2022-03-22,Organic,55+,South
CUST_02331,2022-02-05,Paid Search,18-24,North
CUST_02332,2023-04-15,Organic,35-44,South
CUST_02333,2022-05-27,Paid Search,25-34,West
CUST_02334,2023-03-26,Email,45-54,East
CUST_02335,2022-10-30,Social,45-54,South
CUST_02336,2022-10-22,Paid Search,18-24,North
CUST_02337,2022-09-06,Paid Search,35-44,West
CUST_02338,2023-03-24,Paid Search,35-44,North
CUST_02339,2022-01-24,Email,35-44,East
CUST_02340,2022-02-20,Social,18-24,South
CUST_02341,2022-08-20,Paid Search,18-24,South
CUST_02342,2022-08-04,Paid Search,35-44,North
CUST_02343,2022-10-25,Referral,25-34,South
CUST_02344,2023-02-07,Paid Search,35-44,East
CUST_02345,2022-11-17,Social,18-24,South
CUST_02346,2022-05-21,Organic,45-54,North
CUST_02347,2022-06-28,Social,18-24,South
CUST_02348,2023-02-15,Organic,45-54,North
CUST_02349,2022-04-21,Email,55+,South
CUST_02350,2022-10-03,Social,25-34,West
CUST_02351,2022-10-22,Paid Search,18-24,West
CUST_02352,2023-02-14,Paid Search,18-24,West
CUST_02353,2023-01-26,Social,25-34,North
CUST_02354,2022-09-11,Paid Search,18-24,South
CUST_02355,2022-06-18,Organic,55+,North
CUST_02356,2022-07-20,Social,55+,South
CUST_02357,2022-08-13,Organic,55+,East
CUST_02358,2022-04-30,Paid Search,55+,West
CUST_02359,2022-12-08,Email,35-44,South
CUST_02360,2022-04-24,Social,25-34,North
CUST_02361,2022-12-21,Paid Search,35-44,South
CUST_02362,2023-02-15,Email,25-34,South
CUST_02363,2023-06-10,Social,55+,East
CUST_02364,2022-03-06,Organic,35-44,North
CUST_02365,2023-02-19,Social,25-34,East
CUST_02366,2022-02-16,Paid Search,45-54,South
CUST_02367,2022-07-04,Email,25-34,East
CUST_02368,2022-04-07,Referral,25-34,West
CUST_02369,2022-03-30,Paid Search,25-34,North
CUST_02370,2022-04-06,Email,18-24,West
CUST_02371,2022-01-24,Paid Search,18-24,North
CUST_02372,2023-03-26,Paid Search,35-44,West
CUST_02373,2022-02-03,Email,55+,South
CUST_02374,2022-08-06,Paid Search,25-34,East
CUST_02375,2023-01-17,Referral,45-54,West
CUST_02376,2023-06-25,Paid Search,25-34,East
CUST_02377,2023-04-12,Social,25-34,South
CUST_02378,2022-03-16,Paid Search,18-24,West
CUST_02379,2023-06-24,Organic,35-44,South
CUST_02380,2022-12-23,Paid Search,45-54,East
CUST_02381,2022-04-09,Email,25-34,East
CUST_02382,2022-09-03,Paid Search,35-44,South
CUST_02383,2023-05-17,Paid Search,35-44,North
CUST_02384,2022-08-03,Email,25-34,South
CUST_02385,2022-04-11,Social,45-54,West
CUST_02386,2023-04-23,Organic,35-44,East
CUST_02387,2023-06-05,Paid Search,18-24,East
CUST_02388,2023-06-17,Paid Search,35-44,South
CUST_02389,2023-06-06,Social,25-34,East
CUST_02390,2023-04-22,Referral,45-54,South
CUST_02391,2022-09-06,Paid Search,25-34,North
CUST_02392,2022-04-15,Social,55+,North
CUST_02393,2022-12-03,Email,45-54,South
CUST_02394,2022-05-01,Social,18-24,East
CUST_02395,2022-09-16,Email,35-44,South
CUST_02396,2022-12-25,Email,55+,North
CUST_02397,2023-06-01,Paid Search,25-34,South
CUST_02398,2022-06-07,Social,45-54,South
CUST_02399,2022-05-18,Paid Search,45-54,East
CUST_02400,2023-02-06,Social,45-54,South
CUST_02401,2022-01-04,Social,18-24,South
CUST_02402,2022-11-06,Social,25-34,North
CUST_02403,2023-02-12,Paid Search,25-34,East
CUST_02404,2022-10-28,Paid Search,25-34,West
CUST_02405,2022-07-29,Email,55+,East
CUST_02406,2023-03-29,Referral,18-24,South
CUST_02407,2022-07-22,Organic,35-44,South
CUST_02408,2023-01-23,Email,55+,South
CUST_02409,2022-09-11,Organic,55+,North
CUST_02410,2022-01-15,Paid Search,45-54,North
CUST_02411,2022-10-17,Email,55+,West
CUST_02412,2022-01-28,Paid Search,35-44,West
CUST_02413,2023-05-24,Social,45-54,West
CUST_02414,2022-11-25,Paid Search,35-44,East
CUST_02415,2022-07-23,Paid Search,18-24,West
CUST_02416,2022-09-23,Social,18-24,South
CUST_02417,2022-12-05,Email,55+,South
CUST_02418,2022-05-23,Paid Search,18-24,North
CUST_02419,2022-06-07,Paid Search,25-34,North
CUST_02420,2022-08-17,Email,45-54,East
CUST_02421,2022-05-22,Paid Search,35-44,North
CUST_02422,2023-02-18,Paid Search,35-44,West
CUST_02423,2022-02-26,Referral,55+,West
CUST_02424,2023-03-28,Paid Search,45-54,South
CUST_02425,2022-07-10,Referral,55+,East
CUST_02426,2022-11-03,Email,45-54,North
CUST_02427,2022-03-28,Paid Search,55+,South
CUST_02428,2022-07-30,Paid Search,45-54,North
CUST_02429,2023-02-17,Paid Search,35-44,North
CUST_02430,2022-05-28,Paid Search,55+,North
CUST_02431,2022-03-14,Paid Search,55+,West
CUST_02432,2022-10-12,Organic,18-24,East
CUST_02433,2022-03-30,Social,55+,West
CUST_02434,2022-06-21,Email,45-54,West
CUST_02435,2022-09-03,Referral,55+,West
CUST_02436,2022-11-04,Referral,45-54,West
CUST_02437,2022-12-16,Social,55+,North
CUST_02438,2023-01-05,Paid Search,25-34,West
CUST_02439,2023-04-06,Paid Search,18-24,East
CUST_02440,2022-02-06,Paid Search,18-24,North
CUST_02441,2022-07-17,Paid Search,25-34,North
CUST_02442,2022-01-01,Paid Search,25-34,West
CUST_02443,2022-01-06,Organic,35-44,West
CUST_02444,2022-04-26,Organic,18-24,South
CUST_02445,2022-11-23,Paid Search,18-24,North
CUST_02446,2023-05-04,Email,35-44,South
CUST_02447,2023-02-27,Email,45-54,North
CUST_02448,2022-12-19,Email,18-24,East
CUST_02449,2023-03-01,Referral,35-44,South
CUST_02450,2022-04-04,Paid Search,45-54,North
CUST_02451,2023-04-04,Social,45-54,West
CUST_02452,2023-05-02,Organic,18-24,West
CUST_02453,2022-02-21,Social,45-54,West
CUST_02454,2022-09-14,Social,18-24,West
CUST_02455,2023-03-30,Email,25-34,North
CUST_02456,2022-09-17,Paid Search,25-34,West
CUST_02457,2023-04-04,Paid Search,55+,West
CUST_02458,2023-05-26,Referral,18-24,West
CUST_02459,2022-09-17,Paid Search,45-54,South
CUST_02460,2022-02-02,Social,55+,South
CUST_02461,2022-07-05,Email,55+,West
CUST_02462,2022-04-28,Email,25-34,North
CUST_02463,2022-09-16,Paid Search,18-24,East
CUST_02464,2022-11-16,Organic,25-34,West
CUST_02465,2022-09-11,Paid Search,45-54,West
CUST_02466,2022-04-17,Paid Search,18-24,East
CUST_02467,2022-06-14,Paid Search,45-54,West
CUST_02468,2023-01-07,Social,25-34,West
CUST_02469,2022-01-15,Organic,45-54,West
CUST_02470,2022-04-27,Paid Search,45-54,North
CUST_02471,2023-05-03,Organic,35-44,North
CUST_02472,2022-02-24,Paid Search,45-54,South
CUST_02473,2022-08-15,Referral,55+,South
CUST_02474,2022-04-24,Paid Search,25-34,South
CUST_02475,2022-02-27,Email,35-44,North
CUST_02476,2022-08-19,Social,45-54,East
CUST_02477,2022-10-12,Email,55+,North
CUST_02478,2022-04-07,Paid Search,35-44,West
CUST_02479,2022-02-12,Social,25-34,East
CUST_02480,2022-03-15,Organic,55+,West
CUST_02481,2022-12-22,Email,55+,North
CUST_02482,2023-04-15,Referral,35-44,South
CUST_02483,2022-04-09,Social,18-24,West
CUST_02484,2022-06-24,Paid Search,25-34,South
CUST_02485,2022-07-07,Organic,35-44,East
CUST_02486,2022-07-16,Paid Search,45-54,North
CUST_02487,2022-05-14,Social,45-54,West
CUST_02488,2022-01-31,Paid Search,55+,South
CUST_02489,2022-10-14,Paid Search,18-24,West
CUST_02490,2022-07-15,Email,35-44,South
CUST_02491,2022-07-06,Email,45-54,North
CUST_02492,2022-05-25,Organic,55+,East
CUST_02493,2023-05-23,Organic,18-24,South
CUST_02494,2022-11-30,Paid Search,55+,South
CUST_02495,2022-08-17,Paid Search,18-24,West
CUST_02496,2022-04-23,Email,18-24,South
CUST_02497,2023-03-14,Email,55+,South
CUST_02498,2023-05-01,Email,45-54,East
CUST_02499,2022-01-18,Organic,55+,North
CUST_02500,2023-05-23,Social,45-54,West
CUST_02501,2023-01-17,Paid Search,45-54,North
CUST_02502,2022-02-24,Email,35-44,North
CUST_02503,2023-02-16,Referral,35-44,North
CUST_02504,2022-02-28,Email,35-44,South
CUST_02505,2022-01-28,Paid Search,25-34,East
CUST_02506,2022-03-04,Email,55+,East
CUST_02507,2022-09-09,Email,25-34,West
CUST_02508,2022-12-05,Paid Search,45-54,West
CUST_02509,2022-08-11,Social,45-54,South
CUST_02510,2022-03-08,Paid Search,35-44,West
CUST_02511,2022-04-19,Referral,45-54,North
CUST_02512,2023-04-11,Email,18-24,North
CUST_02513,2023-06-10,Organic,25-34,South
CUST_02514,2023-02-16,Paid Search,35-44,East
CUST_02515,2022-02-26,Paid Search,25-34,North
CUST_02516,2023-03-24,Paid Search,55+,West
CUST_02517,2023-01-13,Email,55+,South
CUST_02518,2022-10-15,Paid Search,45-54,South
CUST_02519,2022-03-20,Social,25-34,East
CUST_02520,2023-06-29,Paid Search,18-24,South
CUST_02521,2022-08-30,Paid Search,45-54,South
CUST_02522,2022-01-25,Email,55+,West
CUST_02523,2022-04-25,Social,35-44,South
CUST_02524,2022-08-08,Organic,55+,North
CUST_02525,2022-02-04,Social,55+,East
CUST_02526,2022-06-26,Referral,35-44,East
CUST_02527,2022-09-13,Social,25-34,North
CUST_02528,2023-06-02,Social,18-24,West
CUST_02529,2022-02-17,Paid Search,45-54,South
CUST_02530,2022-11-11,Referral,35-44,North
CUST_02531,2023-05-16,Social,18-24,North
CUST_02532,2023-03-17,Paid Search,18-24,East
CUST_02533,2023-05-21,Social,55+,North
CUST_02534,2022-04-04,Email,25-34,South
CUST_02535,2023-03-14,Email,25-34,East
CUST_02536,2023-06-19,Paid Search,45-54,West
CUST_02537,2022-06-28,Social,25-34,South
CUST_02538,2022-09-30,Organic,55+,West
CUST_02539,2022-10-17,Paid Search,45-54,South
CUST_02540,2022-09-27,Email,25-34,West
CUST_02541,2022-06-08,Paid Search,25-34,South
CUST_02542,2023-06-15,Paid Search,55+,North
CUST_02543,2023-06-07,Organic,35-44,East
CUST_02544,2022-07-27,Email,55+,West
CUST_02545,2023-03-16,Email,25-34,West
CUST_02546,2022-08-06,Paid Search,18-24,West
CUST_02547,2023-03-10,Organic,55+,North
CUST_02548,2022-11-16,Paid Search,25-34,East
CUST_02549,2022-09-14,Social,55+,East
CUST_02550,2022-03-11,Paid Search,45-54,East
CUST_02551,2022-12-24,Paid Search,25-34,North
CUST_02552,2022-06-25,Social,45-54,North
CUST_02553,2022-04-29,Paid Search,18-24,East
CUST_02554,2022-04-16,Social,25-34,West
CUST_02555,2023-06-21,Paid Search,25-34,North
CUST_02556,2022-02-26,Social,45-54,North
CUST_02557,2023-03-12,Social,35-44,South
CUST_02558,2023-04-18,Social,45-54,South
CUST_02559,2022-01-17,Paid Search,35-44,West
CUST_02560,2022-11-18,Social,45-54,West
CUST_02561,2022-11-12,Organic,18-24,East
CUST_02562,2022-07-15,Paid Search,45-54,West
CUST_02563,2022-12-31,Paid Search,18-24,North
CUST_02564,2022-08-12,Social,18-24,West
CUST_02565,2022-08-29,Paid Search,45-54,South
CUST_02566,2022-08-24,Social,18-24,South
CUST_02567,2023-03-14,Social,45-54,North
CUST_02568,2022-12-12,Paid Search,18-24,North
CUST_02569,2022-07-26,Referral,18-24,North
CUST_02570,2023-05-22,Referral,55+,South
CUST_02571,2023-03-14,Paid Search,18-24,North
CUST_02572,2023-05-25,Organic,55+,North
CUST_02573,2023-02-03,Paid Search,25-34,East
CUST_02574,2022-08-02,Email,45-54,West
CUST_02575,2023-02-27,Social,55+,North
CUST_02576,2022-06-29,Paid Search,18-24,East
CUST_02577,2022-05-28,Social,25-34,West
CUST_02578,2022-09-04,Paid Search,35-44,South
CUST_02579,2023-06-14,Email,55+,North
CUST_02580,2022-11-07,Paid Search,18-24,North
CUST_02581,2022-07-29,Social,18-24,West
CUST_02582,2022-09-10,Social,25-34,South
CUST_02583,2022-06-09,Social,25-34,North
CUST_02584,2022-12-26,Organic,25-34,West
CUST_02585,2022-07-11,Social,18-24,West
CUST_02586,2022-10-30,Social,55+,East
CUST_02587,2022-07-21,Email,45-54,North
CUST_02588,2022-06-25,Organic,18-24,North
CUST_02589,2023-06-14,Referral,35-44,North
CUST_02590,2022-07-08,Organic,45-54,North
CUST_02591,2022-02-08,Paid Search,45-54,East
CUST_02592,2022-07-26,Email,55+,South
CUST_02593,2022-10-18,Social,45-54,West
CUST_02594,2022-02-21,Paid Search,45-54,North
CUST_02595,2022-06-16,Paid Search,18-24,East
CUST_02596,2022-04-01,Organic,18-24,West
CUST_02597,2022-10-01,Email,45-54,North
CUST_02598,2023-01-30,Paid Search,55+,East
CUST_02599,2023-06-13,Paid Search,25-34,East
CUST_02600,2022-08-01,Email,45-54,North
CUST_02601,2023-04-17,Referral,25-34,South
CUST_02602,2022-04-28,Organic,35-44,West
CUST_02603,2023-03-03,Organic,45-54,West
CUST_02604,2022-11-04,Social,45-54,South
CUST_02605,2023-02-18,Social,18-24,North
CUST_02606,2023-02-17,Paid Search,55+,North
CUST_02607,2022-10-18,Organic,55+,West
CUST_02608,2022-05-21,Paid Search,35-44,East
CUST_02609,2022-10-15,Paid Search,25-34,South
CUST_02610,2023-03-28,Organic,35-44,North
CUST_02611,2023-06-14,Organic,55+,West
CUST_02612,2023-05-22,Paid Search,35-44,South
CUST_02613,2022-04-10,Social,18-24,East
CUST_02614,2022-11-23,Email,18-24,West
CUST_02615,2022-02-27,Paid Search,55+,East
CUST_02616,2023-01-01,Paid Search,45-54,West
CUST_02617,2023-06-26,Paid Search,45-54,East
CUST_02618,2022-01-29,Email,18-24,South
CUST_02619,2022-12-25,Email,18-24,West
CUST_02620,2023-06-01,Email,25-34,East
CUST_02621,2023-04-08,Paid Search,25-34,West
CUST_02622,2022-08-03,Organic,25-34,North
CUST_02623,2022-02-26,Referral,35-44,East
CUST_02624,2023-05-20,Organic,25-34,East
CUST_02625,2023-05-19,Paid Search,18-24,North
CUST_02626,2022-11-13,Referral,35-44,South
CUST_02627,2023-06-19,Social,45-54,West
CUST_02628,2022-01-03,Paid Search,45-54,East
CUST_02629,2022-12-03,Paid Search,25-34,West
CUST_02630,2022-01-22,Paid Search,25-34,North
CUST_02631,2023-05-26,Paid Search,35-44,North
CUST_02632,2023-01-07,Email,18-24,West
CUST_02633,2023-05-14,Paid Search,55+,South
CUST_02634,2022-11-04,Paid Search,55+,West
CUST_02635,2022-02-15,Referral,18-24,West
CUST_02636,2022-01-15,Paid Search,55+,South
CUST_02637,2022-07-03,Paid Search,18-24,West
CUST_02638,2023-02-10,Social,35-44,West
CUST_02639,2022-03-24,Paid Search,45-54,North
CUST_02640,2023-04-11,Paid Search,25-34,North
CUST_02641,2022-05-11,Paid Search,25-34,North
CUST_02642,2022-09-29,Paid Search,18-24,East
CUST_02643,2022-04-21,Email,45-54,North
CUST_02644,2022-09-12,Paid Search,18-24,South
CUST_02645,2022-09-04,Paid Search,35-44,South
CUST_02646,2022-01-03,Organic,25-34,North
CUST_02647,2022-11-07,Organic,55+,South
CUST_02648,2023-03-06,Paid Search,55+,East
CUST_02649,2023-05-27,Paid Search,55+,West
CUST_02650,2022-06-30,Email,45-54,South
CUST_02651,2023-04-26,Social,35-44,East
CUST_02652,2023-04-25,Social,25-34,East
CUST_02653,2023-06-24,Paid Search,18-24,South
CUST_02654,2022-07-23,Paid Search,55+,East
CUST_02655,2023-04-10,Email,25-34,West
CUST_02656,2022-11-05,Organic,35-44,North
CUST_02657,2022-02-01,Organic,18-24,East
CUST_02658,2022-05-28,Paid Search,25-34,North
CUST_02659,2023-01-02,Referral,45-54,West
CUST_02660,2022-03-29,Paid Search,35-44,East
CUST_02661,2022-08-26,Social,35-44,North
CUST_02662,2023-02-28,Organic,25-34,East
CUST_02663,2022-03-23,Email,18-24,South
CUST_02664,2022-09-29,Paid Search,55+,North
CUST_02665,2022-04-28,Referral,35-44,West
CUST_02666,2022-10-20,Email,25-34,South
CUST_02667,2022-05-12,Social,25-34,North
CUST_02668,2023-06-12,Paid Search,45-54,East
CUST_02669,2022-02-11,Organic,35-44,South
CUST_02670,2023-06-11,Paid Search,25-34,East
CUST_02671,2023-03-09,Paid Search,55+,North
CUST_02672,2023-04-13,Paid Search,55+,West
CUST_02673,2023-04-10,Paid Search,18-24,South
CUST_02674,2022-04-13,Paid Search,45-54,South
CUST_02675,2023-05-24,Social,55+,West
CUST_02676,2022-11-21,Paid Search,35-44,East
CUST_02677,2023-06-10,Paid Search,18-24,North
CUST_02678,2023-04-25,Paid Search,18-24,East
CUST_02679,2022-11-13,Paid Search,45-54,East
CUST_02680,2022-07-24,Organic,55+,South
CUST_02681,2022-03-06,Organic,18-24,North
CUST_02682,2022-02-25,Paid Search,35-44,North
CUST_02683,2022-08-01,Social,35-44,West
CUST_02684,2023-03-19,Social,25-34,North
CUST_02685,2022-10-03,Organic,45-54,East
CUST_02686,2022-09-21,Paid Search,55+,West
CUST_02687,2022-05-14,Paid Search,25-34,South
CUST_02688,2022-11-05,Email,18-24,North
CUST_02689,2022-12-15,Organic,25-34,East
CUST_02690,2023-06-21,Social,25-34,East
CUST_02691,2023-02-03,Email,45-54,North
CUST_02692,2022-11-28,Paid Search,35-44,East
CUST_02693,2023-05-12,Social,18-24,North
CUST_02694,2022-08-21,Organic,25-34,South
CUST_02695,2023-05-26,Email,45-54,South
CUST_02696,2022-07-22,Social,35-44,West
CUST_02697,2022-03-11,Email,35-44,West
CUST_02698,2022-08-17,Email,25-34,East
CUST_02699,2022-03-12,Email,25-34,East
CUST_02700,2022-03-06,Social,18-24,North
CUST_02701,2023-04-27,Organic,18-24,North
CUST_02702,2023-03-10,Email,18-24,West
CUST_02703,2022-05-01,Paid Search,45-54,South
CUST_02704,2023-04-03,Email,18-24,East
CUST_02705,2022-02-07,Paid Search,35-44,East
CUST_02706,2022-06-05,Paid Search,55+,South
CUST_02707,2023-01-21,Paid Search,45-54,East
CUST_02708,2022-06-15,Email,35-44,East
CUST_02709,2023-02-03,Paid Search,18-24,North
CUST_02710,2023-04-23,Paid Search,35-44,East
CUST_02711,2022-02-06,Social,55+,North
CUST_02712,2022-01-14,Paid Search,25-34,South
CUST_02713,2023-05-29,Referral,55+,West
CUST_02714,2022-10-12,Organic,45-54,West
CUST_02715,2022-10-04,Referral,25-34,North
CUST_02716,2022-09-11,Paid Search,18-24,East
CUST_02717,2022-08-25,Paid Search,18-24,East
CUST_02718,2023-01-12,Referral,25-34,East
CUST_02719,2022-11-13,Email,25-34,West
CUST_02720,2022-03-31,Paid Search,45-54,North
CUST_02721,2022-12-09,Email,35-44,East
CUST_02722,2022-12-31,Email,35-44,South
CUST_02723,2022-03-04,Paid Search,45-54,North
CUST_02724,2022-07-25,Referral,45-54,South
CUST_02725,2023-03-08,Paid Search,45-54,North
CUST_02726,2022-12-04,Paid Search,55+,East
CUST_02727,2022-03-16,Social,25-34,East
CUST_02728,2022-01-22,Paid Search,55+,East
CUST_02729,2022-11-14,Referral,35-44,North
CUST_02730,2022-09-10,Email,18-24,West
CUST_02731,2023-06-09,Paid Search,18-24,North
CUST_02732,2022-10-13,Organic,18-24,South
CUST_02733,2023-05-24,Paid Search,55+,South
CUST_02734,2022-04-28,Paid Search,18-24,East
CUST_02735,2022-09-02,Organic,55+,South
CUST_02736,2022-03-18,Social,45-54,West
CUST_02737,2022-11-10,Social,35-44,West
CUST_02738,2022-04-13,Paid Search,55+,West
CUST_02739,2022-09-26,Paid Search,55+,North
CUST_02740,2022-07-07,Referral,55+,West
CUST_02741,2022-04-12,Paid Search,35-44,North
CUST_02742,2022-02-22,Paid Search,25-34,West
CUST_02743,2022-10-07,Social,18-24,West
CUST_02744,2023-06-02,Paid Search,55+,North
CUST_02745,2022-04-19,Paid Search,55+,North
CUST_02746,2022-08-10,Paid Search,35-44,East
CUST_02747,2022-05-03,Email,18-24,North
CUST_02748,2023-03-18,Referral,55+,West
CUST_02749,2022-08-15,Organic,25-34,East
CUST_02750,2023-06-17,Paid Search,35-44,East
CUST_02751,2022-05-14,Paid Search,45-54,West
CUST_02752,2022-02-14,Email,18-24,North
CUST_02753,2022-11-15,Email,18-24,East
CUST_02754,2022-12-22,Email,18-24,West
CUST_02755,2023-06-25,Organic,55+,North
CUST_02756,2023-04-21,Email,55+,North
CUST_02757,2023-04-28,Email,35-44,North
CUST_02758,2022-12-13,Organic,35-44,South
CUST_02759,2022-07-16,Paid Search,35-44,North
CUST_02760,2022-08-23,Organic,25-34,North
CUST_02761,2022-03-15,Email,35-44,West
CUST_02762,2022-08-24,Email,25-34,South
CUST_02763,2022-07-18,Organic,45-54,South
CUST_02764,2022-01-20,Email,25-34,South
CUST_02765,2022-04-22,Email,45-54,West
CUST_02766,2022-10-19,Paid Search,55+,South
CUST_02767,2022-07-21,Social,25-34,South
CUST_02768,2023-06-27,Referral,18-24,West
CUST_02769,2022-09-19,Paid Search,35-44,North
CUST_02770,2023-06-08,Social,18-24,South
CUST_02771,2022-12-27,Referral,25-34,East
CUST_02772,2022-01-23,Email,45-54,East
CUST_02773,2022-04-22,Paid Search,35-44,West
CUST_02774,2023-01-21,Email,35-44,West
CUST_02775,2022-10-25,Paid Search,45-54,South
CUST_02776,2022-06-14,Paid Search,18-24,West
CUST_02777,2022-10-13,Email,35-44,North
CUST_02778,2023-05-09,Paid Search,18-24,North
CUST_02779,2022-08-01,Paid Search,35-44,West
CUST_02780,2022-01-25,Social,25-34,North
CUST_02781,2022-06-19,Paid Search,55+,South
CUST_02782,2023-05-26,Organic,25-34,East
CUST_02783,2023-02-20,Organic,25-34,South
CUST_02784,2023-04-03,Referral,18-24,West
CUST_02785,2023-05-13,Organic,18-24,South
CUST_02786,2022-03-06,Organic,25-34,East
CUST_02787,2022-06-04,Paid Search,25-34,North
CUST_02788,2022-02-02,Social,45-54,North
CUST_02789,2022-01-03,Paid Search,55+,North
CUST_02790,2023-04-01,Social,55+,East
CUST_02791,2023-05-27,Email,55+,North
CUST_02792,2022-03-27,Paid Search,55+,East
CUST_02793,2023-01-30,Paid Search,35-44,South
CUST_02794,2022-10-20,Organic,25-34,East
CUST_02795,2022-02-07,Paid Search,45-54,West
CUST_02796,2023-05-15,Paid Search,25-34,West
CUST_02797,2023-04-21,Paid Search,45-54,North
CUST_02798,2022-11-06,Email,55+,West
CUST_02799,2023-01-22,Social,18-24,West
CUST_02800,2022-08-05,Social,45-54,East
CUST_02801,2023-03-09,Email,55+,North
CUST_02802,2022-08-31,Paid Search,35-44,East
CUST_02803,2023-06-25,Paid Search,25-34,East
CUST_02804,2022-02-04,Email,25-34,East
CUST_02805,2022-04-04,Social,18-24,South
CUST_02806,2023-06-13,Social,25-34,East
CUST_02807,2022-06-07,Email,45-54,East
CUST_02808,2022-06-19,Referral,35-44,South
CUST_02809,2023-03-09,Email,25-34,West
CUST_02810,2022-04-14,Referral,35-44,East
CUST_02811,2022-10-08,Email,55+,South
CUST_02812,2022-06-06,Social,18-24,East
CUST_02813,2022-04-19,Email,18-24,West
CUST_02814,2023-06-11,Organic,55+,South
CUST_02815,2022-04-20,Email,45-54,East
CUST_02816,2022-02-21,Paid Search,35-44,North
CUST_02817,2023-01-03,Paid Search,55+,South
CUST_02818,2023-04-19,Email,35-44,East
CUST_02819,2022-03-11,Email,35-44,West
CUST_02820,2023-01-22,Referral,25-34,East
CUST_02821,2022-10-23,Social,55+,East
CUST_02822,2023-03-30,Paid Search,45-54,South
CUST_02823,2022-03-11,Social,25-34,East
CUST_02824,2023-06-17,Social,45-54,South
CUST_02825,2022-12-05,Email,45-54,North
CUST_02826,2023-04-05,Email,18-24,North
CUST_02827,2022-07-17,Paid Search,18-24,East
CUST_02828,2023-05-31,Email,35-44,West
CUST_02829,2022-12-08,Social,45-54,South
CUST_02830,2022-03-11,Organic,45-54,West
CUST_02831,2023-05-19,Referral,25-34,West
CUST_02832,2023-03-11,Paid Search,55+,East
CUST_02833,2022-06-13,Social,35-44,West
CUST_02834,2022-10-25,Social,25-34,South
CUST_02835,2022-07-31,Paid Search,18-24,South
CUST_02836,2022-10-24,Social,55+,East
CUST_02837,2023-06-12,Paid Search,45-54,East
CUST_02838,2023-05-06,Paid Search,35-44,East
CUST_02839,2022-04-28,Paid Search,25-34,South
CUST_02840,2023-06-15,Paid Search,18-24,West
CUST_02841,2022-08-28,Organic,18-24,North
CUST_02842,2023-01-20,Email,18-24,North
CUST_02843,2023-02-22,Paid Search,35-44,South
CUST_02844,2022-09-21,Email,18-24,North
CUST_02845,2022-09-07,Email,18-24,South
CUST_02846,2022-09-07,Paid Search,25-34,East
CUST_02847,2023-04-16,Paid Search,45-54,South
CUST_02848,2022-07-30,Social,35-44,North
CUST_02849,2022-06-02,Paid Search,18-24,South
CUST_02850,2022-07-17,Social,45-54,East
CUST_02851,2022-04-17,Paid Search,35-44,West
CUST_02852,2022-08-02,Social,18-24,West
CUST_02853,2022-03-04,Social,45-54,East
CUST_02854,2022-02-19,Paid Search,55+,North
CUST_02855,2023-01-31,Paid Search,35-44,North
CUST_02856,2022-02-12,Organic,18-24,South
CUST_02857,2022-11-07,Email,25-34,North
CUST_02858,2023-03-02,Referral,35-44,East
CUST_02859,2023-01-31,Paid Search,55+,South
CUST_02860,2022-09-01,Paid Search,55+,West
CUST_02861,2022-04-16,Email,55+,South
CUST_02862,2023-05-24,Organic,55+,South
CUST_02863,2023-04-01,Paid Search,35-44,East
CUST_02864,2022-12-01,Social,45-54,North
CUST_02865,2022-02-17,Social,45-54,West
CUST_02866,2022-01-20,Paid Search,45-54,East
CUST_02867,2022-06-22,Paid Search,45-54,East
CUST_02868,2022-03-28,Paid Search,18-24,South
CUST_02869,2023-04-15,Email,55+,West
CUST_02870,2022-04-23,Referral,18-24,West
CUST_02871,2022-06-04,Email,35-44,North
CUST_02872,2023-06-17,Paid Search,35-44,East
CUST_02873,2023-03-23,Social,55+,West
CUST_02874,2022-04-30,Referral,18-24,South
CUST_02875,2022-07-29,Email,35-44,East
CUST_02876,2022-10-09,Referral,25-34,West
CUST_02877,2022-12-29,Paid Search,18-24,South
CUST_02878,2023-05-27,Social,25-34,East
CUST_02879,2023-04-21,Email,35-44,East
CUST_02880,2023-06-18,Email,55+,North
CUST_02881,2022-01-23,Paid Search,25-34,North
CUST_02882,2022-05-10,Referral,55+,East
CUST_02883,2022-11-04,Referral,45-54,North
CUST_02884,2022-01-27,Paid Search,55+,West
CUST_02885,2022-07-14,Organic,55+,East
CUST_02886,2022-03-25,Social,45-54,East
CUST_02887,2023-05-25,Paid Search,45-54,South
CUST_02888,2022-02-04,Social,18-24,South
CUST_02889,2022-03-23,Email,45-54,South
CUST_02890,2022-04-17,Organic,18-24,East
