customer_id,acquisition_date,acquisition_channel,age_band,region,calibration_end_date,holdout_end_date,eligible
CUST_00347,2023-06-26,Organic,45-54,North,2023-09-24,2024-03-22,True
CUST_00348,2023-05-27,Social,35-44,East,2023-08-25,2024-02-21,True
CUST_00349,2022-04-09,Paid Search,45-54,North,2022-07-08,2023-01-04,True
CUST_00350,2022-03-31,Paid Search,35-44,North,2022-06-29,2022-12-26,True
CUST_00351,2022-10-19,Paid Search,25-34,West,2023-01-17,2023-07-16,True
CUST_00352,2022-01-25,Organic,55+,West,2022-04-25,2022-10-22,True
CUST_00353,2022-06-13,Paid Search,35-44,East,2022-09-11,2023-03-10,True
CUST_00354,2022-08-26,Email,45-54,East,2022-11-24,2023-05-23,True
CUST_00355,2023-06-14,Email,35-44,North,2023-09-12,2024-03-10,True
CUST_00356,2023-06-26,Social,25-34,East,2023-09-24,2024-03-22,True
CUST_00357,2022-03-24,Email,55+,East,2022-06-22,2022-12-19,True
CUST_00358,2023-05-02,Email,25-34,East,2023-07-31,2024-01-27,True
CUST_00359,2022-02-19,Organic,55+,South,2022-05-20,2022-11-16,True
CUST_00360,2023-02-13,Paid Search,35-44,South,2023-05-14,2023-11-10,True
CUST_00361,2023-04-07,Social,18-24,West,2023-07-06,2024-01-02,True
CUST_00362,2023-05-02,Paid Search,18-24,South,2023-07-31,2024-01-27,True
CUST_00363,2022-05-02,Email,55+,West,2022-07-31,2023-01-27,True
CUST_00364,2023-05-03,Organic,35-44,West,2023-08-01,2024-01-28,True
CUST_00365,2022-03-05,Social,25-34,West,2022-06-03,2022-11-30,True
CUST_00366,2022-10-11,Social,55+,East,2023-01-09,2023-07-08,True
CUST_00367,2022-09-14,Paid Search,45-54,North,2022-12-13,2023-06-11,True
CUST_00368,2022-06-22,Email,45-54,North,2022-09-20,2023-03-19,True
CUST_00369,2022-01-13,Email,45-54,East,2022-04-13,2022-10-10,True
CUST_00370,2023-02-26,Email,18-24,South,2023-05-27,2023-11-23,True
CUST_00371,2022-07-03,Email,18-24,North,2022-10-01,2023-03-30,True
CUST_00372,2022-12-28,Paid Search,45-54,West,2023-03-28,2023-09-24,True
CUST_00373,2022-08-12,Paid Search,18-24,West,2022-11-10,2023-05-09,True
CUST_00374,2022-07-24,Paid Search,45-54,South,2022-10-22,2023-04-20,True
CUST_00375,2023-04-29,Email,18-24,East,2023-07-28,2024-01-24,True
CUST_00376,2022-02-21,Paid Search,25-34,South,2022-05-22,2022-11-18,True
CUST_00377,2023-02-07,Organic,45-54,South,2023-05-08,2023-11-04,True
CUST_00378,2023-02-12,Referral,45-54,East,2023-05-13,2023-11-09,True
CUST_00379,2022-07-27,Paid Search,45-54,South,2022-10-25,2023-04-23,True
CUST_00380,2022-05-24,Social,45-54,West,2022-08-22,2023-02-18,True
CUST_00381,2022-01-03,Social,18-24,North,2022-04-03,2022-09-30,True
CUST_00382,2023-05-27,Paid Search,55+,East,2023-08-25,2024-02-21,True
CUST_00383,2023-06-02,Paid Search,25-34,West,2023-08-31,2024-02-27,True
CUST_00384,2022-05-12,Paid Search,18-24,West,2022-08-10,2023-02-06,True
CUST_00385,2022-01-18,Paid Search,55+,North,2022-04-18,2022-10-15,True
CUST_00386,2022-03-09,Social,18-24,North,2022-06-07,2022-12-04,True
CUST_00387,2022-02-06,Organic,35-44,East,2022-05-07,2022-11-03,True
CUST_00388,2023-03-30,Paid Search,35-44,West,2023-06-28,2023-12-25,True
CUST_00389,2023-05-02,Social,45-54,West,2023-07-31,2024-01-27,True
CUST_00390,2022-03-25,Paid Search,18-24,West,2022-06-23,2022-12-20,True
CUST_00391,2023-02-12,Referral,18-24,North,2023-05-13,2023-11-09,True
CUST_00392,2022-04-08,Social,35-44,East,2022-07-07,2023-01-03,True
CUST_00393,2022-07-20,Email,35-44,East,2022-10-18,2023-04-16,True
CUST_00394,2022-11-24,Paid Search,45-54,East,2023-02-22,2023-08-21,True
CUST_00395,2023-01-29,Referral,45-54,West,2023-04-29,2023-10-26,True
CUST_00396,2023-04-23,Organic,18-24,North,2023-07-22,2024-01-18,True
CUST_00397,2022-01-25,Paid Search,55+,South,2022-04-25,2022-10-22,True
CUST_00398,2022-04-18,Paid Search,35-44,South,2022-07-17,2023-01-13,True
CUST_00399,2022-06-03,Paid Search,55+,West,2022-09-01,2023-02-28,True
CUST_00400,2022-06-19,Referral,55+,North,2022-09-17,2023-03-16,True
CUST_00401,2023-06-29,Referral,18-24,South,2023-09-27,2024-03-25,True
CUST_00402,2023-03-01,Social,35-44,North,2023-05-30,2023-11-26,True
CUST_00403,2022-06-24,Social,35-44,North,2022-09-22,2023-03-21,True
CUST_00404,2023-06-15,Organic,35-44,West,2023-09-13,2024-03-11,True
CUST_00405,2022-09-30,Social,25-34,West,2022-12-29,2023-06-27,True
CUST_00406,2022-10-01,Paid Search,35-44,South,2022-12-30,2023-06-28,True
CUST_00407,2022-08-25,Referral,35-44,East,2022-11-23,2023-05-22,True
CUST_00408,2022-03-20,Paid Search,18-24,East,2022-06-18,2022-12-15,True
CUST_00409,2023-05-26,Paid Search,25-34,West,2023-08-24,2024-02-20,True
CUST_00410,2022-01-08,Organic,18-24,South,2022-04-08,2022-10-05,True
CUST_00411,2022-04-06,Social,55+,West,2022-07-05,2023-01-01,True
CUST_00412,2022-05-06,Organic,45-54,South,2022-08-04,2023-01-31,True
CUST_00413,2022-06-02,Email,25-34,East,2022-08-31,2023-02-27,True
CUST_00414,2022-03-13,Email,25-34,South,2022-06-11,2022-12-08,True
CUST_00415,2022-01-10,Email,18-24,East,2022-04-10,2022-10-07,True
CUST_00416,2023-01-06,Paid Search,25-34,South,2023-04-06,2023-10-03,True
CUST_00417,2023-06-14,Paid Search,55+,West,2023-09-12,2024-03-10,True
CUST_00418,2022-03-08,Email,18-24,East,2022-06-06,2022-12-03,True
CUST_00419,2022-06-11,Paid Search,18-24,South,2022-09-09,2023-03-08,True
CUST_00420,2022-10-04,Organic,55+,West,2023-01-02,2023-07-01,True
CUST_00421,2023-05-22,Paid Search,35-44,East,2023-08-20,2024-02-16,True
CUST_00422,2023-01-15,Paid Search,18-24,South,2023-04-15,2023-10-12,True
CUST_00423,2023-02-23,Social,35-44,North,2023-05-24,2023-11-20,True
CUST_00424,2022-11-14,Paid Search,45-54,West,2023-02-12,2023-08-11,True
CUST_00425,2022-08-16,Organic,25-34,West,2022-11-14,2023-05-13,True
CUST_00426,2022-04-20,Social,25-34,East,2022-07-19,2023-01-15,True
CUST_00427,2023-04-17,Paid Search,45-54,West,2023-07-16,2024-01-12,True
CUST_00428,2023-03-16,Social,35-44,East,2023-06-14,2023-12-11,True
CUST_00429,2022-01-14,Referral,55+,North,2022-04-14,2022-10-11,True
CUST_00430,2023-01-26,Social,25-34,North,2023-04-26,2023-10-23,True
CUST_00431,2022-02-16,Social,25-34,North,2022-05-17,2022-11-13,True
CUST_00432,2023-02-08,Social,18-24,North,2023-05-09,2023-11-05,True
CUST_00433,2023-03-27,Referral,45-54,East,2023-06-25,2023-12-22,True
CUST_00434,2022-03-13,Paid Search,35-44,West,2022-06-11,2022-12-08,True
CUST_00435,2022-08-25,Social,25-34,North,2022-11-23,2023-05-22,True
CUST_00436,2022-03-09,Organic,45-54,East,2022-06-07,2022-12-04,True
CUST_00437,2022-11-06,Referral,25-34,North,2023-02-04,2023-08-03,True
CUST_00438,2023-05-22,Social,18-24,South,2023-08-20,2024-02-16,True
CUST_00439,2022-02-14,Email,35-44,West,2022-05-15,2022-11-11,True
CUST_00440,2022-08-06,Social,35-44,West,2022-11-04,2023-05-03,True
CUST_00441,2023-06-16,Organic,35-44,West,2023-09-14,2024-03-12,True
CUST_00442,2022-06-14,Paid Search,35-44,South,2022-09-12,2023-03-11,True
CUST_00443,2022-03-14,Paid Search,55+,West,2022-06-12,2022-12-09,True
CUST_00444,2022-09-24,Email,25-34,West,2022-12-23,2023-06-21,True
CUST_00445,2022-10-05,Email,25-34,South,2023-01-03,2023-07-02,True
CUST_00446,2022-12-28,Referral,35-44,South,2023-03-28,2023-09-24,True
CUST_00447,2022-06-21,Paid Search,18-24,North,2022-09-19,2023-03-18,True
CUST_00448,2023-06-06,Email,18-24,West,2023-09-04,2024-03-02,True
CUST_00449,2022-10-12,Referral,35-44,North,2023-01-10,2023-07-09,True
CUST_00450,2022-06-06,Referral,35-44,South,2022-09-04,2023-03-03,True
CUST_00451,2023-06-09,Social,45-54,South,2023-09-07,2024-03-05,True
CUST_00452,2023-05-20,Social,18-24,North,2023-08-18,2024-02-14,True
CUST_00453,2022-09-30,Referral,55+,West,2022-12-29,2023-06-27,True
CUST_00454,2022-01-14,Social,35-44,East,2022-04-14,2022-10-11,True
CUST_00455,2022-11-22,Referral,18-24,North,2023-02-20,2023-08-19,True
CUST_00456,2022-10-31,Email,25-34,North,2023-01-29,2023-07-28,True
CUST_00457,2022-03-22,Referral,25-34,North,2022-06-20,2022-12-17,True
CUST_00458,2022-12-13,Paid Search,35-44,West,2023-03-13,2023-09-09,True
CUST_00459,2023-04-05,Paid Search,35-44,South,2023-07-04,2023-12-31,True
CUST_00460,2022-02-27,Email,35-44,East,2022-05-28,2022-11-24,True
CUST_00461,2023-01-30,Organic,35-44,North,2023-04-30,2023-10-27,True
CUST_00462,2022-03-18,Social,55+,North,2022-06-16,2022-12-13,True
CUST_00463,2023-02-13,Paid Search,55+,East,2023-05-14,2023-11-10,True
CUST_00464,2022-08-17,Referral,35-44,North,2022-11-15,2023-05-14,True
CUST_00465,2022-01-04,Paid Search,55+,East,2022-04-04,2022-10-01,True
CUST_00466,2023-06-12,Social,55+,West,2023-09-10,2024-03-08,True
CUST_00467,2022-04-01,Social,55+,South,2022-06-30,2022-12-27,True
CUST_00468,2022-11-22,Referral,25-34,East,2023-02-20,2023-08-19,True
CUST_00469,2022-04-10,Referral,35-44,West,2022-07-09,2023-01-05,True
CUST_00470,2023-05-25,Paid Search,25-34,West,2023-08-23,2024-02-19,True
CUST_00471,2023-02-08,Email,18-24,North,2023-05-09,2023-11-05,True
CUST_00472,2023-03-16,Organic,18-24,North,2023-06-14,2023-12-11,True
CUST_00473,2022-08-24,Social,45-54,West,2022-11-22,2023-05-21,True
CUST_00474,2022-09-13,Email,35-44,West,2022-12-12,2023-06-10,True
CUST_00475,2022-12-13,Email,55+,South,2023-03-13,2023-09-09,True
CUST_00476,2023-03-05,Paid Search,45-54,East,2023-06-03,2023-11-30,True
CUST_00477,2023-04-08,Paid Search,18-24,East,2023-07-07,2024-01-03,True
CUST_00478,2022-01-10,Paid Search,55+,East,2022-04-10,2022-10-07,True
CUST_00479,2022-12-29,Email,35-44,West,2023-03-29,2023-09-25,True
CUST_00480,2022-03-01,Organic,35-44,South,2022-05-30,2022-11-26,True
CUST_00481,2022-06-07,Email,55+,West,2022-09-05,2023-03-04,True
CUST_00482,2023-03-29,Paid Search,45-54,North,2023-06-27,2023-12-24,True
CUST_00483,2022-05-17,Paid Search,18-24,North,2022-08-15,2023-02-11,True
CUST_00484,2023-03-12,Paid Search,18-24,West,2023-06-10,2023-12-07,True
CUST_00485,2022-09-10,Social,35-44,North,2022-12-09,2023-06-07,True
CUST_00486,2022-05-08,Email,18-24,West,2022-08-06,2023-02-02,True
CUST_00487,2022-07-02,Social,18-24,South,2022-09-30,2023-03-29,True
CUST_00488,2022-10-17,Social,45-54,South,2023-01-15,2023-07-14,True
CUST_00489,2023-02-22,Paid Search,18-24,North,2023-05-23,2023-11-19,True
CUST_00490,2022-11-27,Referral,18-24,West,2023-02-25,2023-08-24,True
CUST_00491,2023-05-25,Organic,35-44,South,2023-08-23,2024-02-19,True
CUST_00492,2023-04-19,Email,18-24,North,2023-07-18,2024-01-14,True
CUST_00493,2023-02-16,Paid Search,25-34,South,2023-05-17,2023-11-13,True
CUST_00494,2022-11-26,Organic,55+,North,2023-02-24,2023-08-23,True
CUST_00495,2022-06-08,Organic,45-54,West,2022-09-06,2023-03-05,True
CUST_00496,2022-08-14,Email,55+,North,2022-11-12,2023-05-11,True
CUST_00497,2022-03-06,Referral,25-34,South,2022-06-04,2022-12-01,True
CUST_00498,2022-07-24,Paid Search,45-54,South,2022-10-22,2023-04-20,True
CUST_00499,2023-05-21,Social,25-34,North,2023-08-19,2024-02-15,True
CUST_00500,2022-08-21,Email,25-34,North,2022-11-19,2023-05-18,True
CUST_00501,2022-03-04,Paid Search,18-24,East,2022-06-02,2022-11-29,True
CUST_00502,2022-12-22,Social,55+,South,2023-03-22,2023-09-18,True
CUST_00503,2023-06-10,Organic,18-24,North,2023-09-08,2024-03-06,True
CUST_00504,2023-04-19,Social,25-34,North,2023-07-18,2024-01-14,True
CUST_00505,2022-05-30,Paid Search,35-44,West,2022-08-28,2023-02-24,True
CUST_00506,2022-09-05,Paid Search,35-44,East,2022-12-04,2023-06-02,True
CUST_00507,2022-10-17,Organic,25-34,East,2023-01-15,2023-07-14,True
CUST_00508,2022-05-16,Organic,25-34,West,2022-08-14,2023-02-10,True
CUST_00509,2022-05-27,Email,25-34,North,2022-08-25,2023-02-21,True
CUST_00510,2022-05-10,Referral,55+,East,2022-08-08,2023-02-04,True
CUST_00511,2023-06-28,Email,35-44,West,2023-09-26,2024-03-24,True
CUST_00512,2023-02-12,Email,55+,North,2023-05-13,2023-11-09,True
CUST_00513,2023-04-05,Paid Search,55+,East,2023-07-04,2023-12-31,True
CUST_00514,2023-03-22,Paid Search,45-54,West,2023-06-20,2023-12-17,True
CUST_00515,2023-06-08,Paid Search,55+,East,2023-09-06,2024-03-04,True
CUST_00516,2022-02-27,Social,18-24,North,2022-05-28,2022-11-24,True
CUST_00517,2023-04-27,Paid Search,55+,East,2023-07-26,2024-01-22,True
CUST_00518,2022-02-06,Paid Search,35-44,West,2022-05-07,2022-11-03,True
CUST_00519,2022-09-17,Email,45-54,North,2022-12-16,2023-06-14,True
CUST_00520,2022-11-21,Paid Search,25-34,East,2023-02-19,2023-08-18,True
CUST_00521,2022-07-15,Paid Search,18-24,East,2022-10-13,2023-04-11,True
CUST_00522,2022-03-21,Referral,55+,South,2022-06-19,2022-12-16,True
CUST_00523,2022-04-15,Email,35-44,North,2022-07-14,2023-01-10,True
CUST_00524,2023-03-27,Referral,18-24,North,2023-06-25,2023-12-22,True
CUST_00525,2022-06-24,Organic,45-54,West,2022-09-22,2023-03-21,True
CUST_00526,2022-06-19,Paid Search,18-24,West,2022-09-17,2023-03-16,True
CUST_00527,2023-05-20,Organic,35-44,South,2023-08-18,2024-02-14,True
CUST_00528,2022-03-20,Organic,45-54,West,2022-06-18,2022-12-15,True
CUST_00529,2023-05-15,Social,45-54,West,2023-08-13,2024-02-09,True
CUST_00530,2023-05-18,Referral,35-44,East,2023-08-16,2024-02-12,True
CUST_00531,2022-11-23,Referral,25-34,East,2023-02-21,2023-08-20,True
CUST_00532,2022-04-01,Referral,55+,West,2022-06-30,2022-12-27,True
CUST_00533,2022-03-27,Social,18-24,East,2022-06-25,2022-12-22,True
CUST_00534,2022-06-05,Paid Search,18-24,West,2022-09-03,2023-03-02,True
CUST_00535,2022-11-12,Organic,18-24,West,2023-02-10,2023-08-09,True
CUST_00536,2022-03-25,Referral,55+,North,2022-06-23,2022-12-20,True
CUST_00537,2022-09-06,Social,35-44,East,2022-12-05,2023-06-03,True
CUST_00538,2022-03-05,Email,18-24,East,2022-06-03,2022-11-30,True
CUST_00539,2022-10-22,Paid Search,18-24,West,2023-01-20,2023-07-19,True
CUST_00540,2022-01-12,Email,18-24,South,2022-04-12,2022-10-09,True
CUST_00541,2023-01-23,Email,55+,West,2023-04-23,2023-10-20,True
CUST_00542,2022-01-31,Email,35-44,South,2022-05-01,2022-10-28,True
CUST_00543,2022-04-17,Paid Search,18-24,South,2022-07-16,2023-01-12,True
CUST_00544,2022-04-06,Paid Search,25-34,North,2022-07-05,2023-01-01,True
CUST_00545,2023-03-30,Email,45-54,South,2023-06-28,2023-12-25,True
CUST_00546,2022-01-30,Email,35-44,West,2022-04-30,2022-10-27,True
CUST_00547,2022-08-23,Organic,55+,East,2022-11-21,2023-05-20,True
CUST_00548,2022-11-19,Paid Search,18-24,East,2023-02-17,2023-08-16,True
CUST_00549,2022-10-09,Paid Search,18-24,West,2023-01-07,2023-07-06,True
CUST_00550,2023-01-07,Paid Search,18-24,South,2023-04-07,2023-10-04,True
CUST_00551,2023-03-15,Email,25-34,East,2023-06-13,2023-12-10,True
CUST_00552,2022-08-03,Email,45-54,South,2022-11-01,2023-04-30,True
CUST_00553,2023-03-29,Referral,45-54,West,2023-06-27,2023-12-24,True
CUST_00554,2022-06-23,Organic,25-34,South,2022-09-21,2023-03-20,True
CUST_00555,2023-06-22,Paid Search,45-54,West,2023-09-20,2024-03-18,True
CUST_00556,2022-10-03,Social,45-54,East,2023-01-01,2023-06-30,True
CUST_00557,2023-02-06,Paid Search,18-24,West,2023-05-07,2023-11-03,True
CUST_00558,2023-04-23,Paid Search,45-54,West,2023-07-22,2024-01-18,True
CUST_00559,2023-03-09,Email,35-44,West,2023-06-07,2023-12-04,True
CUST_00560,2023-04-10,Paid Search,18-24,South,2023-07-09,2024-01-05,True
CUST_00561,2022-10-20,Referral,25-34,East,2023-01-18,2023-07-17,True
CUST_00562,2022-01-24,Social,45-54,South,2022-04-24,2022-10-21,True
CUST_00563,2022-09-27,Social,45-54,North,2022-12-26,2023-06-24,True
CUST_00564,2022-04-10,Email,25-34,East,2022-07-09,2023-01-05,True
CUST_00565,2023-05-01,Referral,45-54,South,2023-07-30,2024-01-26,True
CUST_00566,2022-05-10,Email,25-34,South,2022-08-08,2023-02-04,True
CUST_00567,2022-05-05,Paid Search,35-44,North,2022-08-03,2023-01-30,True
CUST_00568,2022-05-17,Paid Search,18-24,East,2022-08-15,2023-02-11,True
CUST_00569,2022-12-17,Social,55+,East,2023-03-17,2023-09-13,True
CUST_00570,2022-11-08,Organic,55+,North,2023-02-06,2023-08-05,True
CUST_00571,2023-06-03,Paid Search,18-24,East,2023-09-01,2024-02-28,True
CUST_00572,2022-08-16,Referral,35-44,North,2022-11-14,2023-05-13,True
CUST_00573,2022-06-04,Social,45-54,North,2022-09-02,2023-03-01,True
CUST_00574,2022-01-27,Social,35-44,South,2022-04-27,2022-10-24,True
CUST_00575,2022-01-04,Email,25-34,South,2022-04-04,2022-10-01,True
CUST_00576,2022-07-23,Referral,55+,West,2022-10-21,2023-04-19,True
CUST_00577,2023-05-21,Social,25-34,North,2023-08-19,2024-02-15,True
CUST_00578,2022-10-13,Organic,25-34,South,2023-01-11,2023-07-10,True
CUST_00579,2023-05-03,Paid Search,25-34,East,2023-08-01,2024-01-28,True
CUST_00580,2022-02-25,Organic,55+,North,2022-05-26,2022-11-22,True
CUST_00581,2022-02-20,Paid Search,35-44,West,2022-05-21,2022-11-17,True
CUST_00582,2023-04-01,Social,45-54,East,2023-06-30,2023-12-27,True
CUST_00583,2022-02-28,Paid Search,55+,West,2022-05-29,2022-11-25,True
CUST_00584,2022-01-29,Paid Search,55+,West,2022-04-29,2022-10-26,True
CUST_00585,2022-08-09,Paid Search,55+,North,2022-11-07,2023-05-06,True
CUST_00586,2023-05-20,Email,55+,South,2023-08-18,2024-02-14,True
CUST_00587,2023-01-12,Paid Search,55+,East,2023-04-12,2023-10-09,True
CUST_00588,2022-02-24,Paid Search,55+,North,2022-05-25,2022-11-21,True
CUST_00589,2023-04-03,Email,45-54,South,2023-07-02,2023-12-29,True
CUST_00590,2023-04-06,Email,18-24,East,2023-07-05,2024-01-01,True
CUST_00591,2023-03-14,Social,18-24,West,2023-06-12,2023-12-09,True
CUST_00592,2023-05-08,Organic,45-54,South,2023-08-06,2024-02-02,True
CUST_00593,2022-05-11,Social,25-34,West,2022-08-09,2023-02-05,True
CUST_00594,2023-06-19,Paid Search,55+,East,2023-09-17,2024-03-15,True
CUST_00595,2022-06-25,Paid Search,55+,North,2022-09-23,2023-03-22,True
CUST_00596,2023-03-14,Organic,45-54,South,2023-06-12,2023-12-09,True
CUST_00597,2022-11-13,Paid Search,45-54,West,2023-02-11,2023-08-10,True
CUST_00598,2023-03-02,Email,25-34,North,2023-05-31,2023-11-27,True
CUST_00599,2022-12-09,Organic,35-44,North,2023-03-09,2023-09-05,True
CUST_00600,2022-12-17,Organic,55+,South,2023-03-17,2023-09-13,True
CUST_00601,2022-12-03,Email,55+,West,2023-03-03,2023-08-30,True
CUST_00602,2023-03-02,Social,25-34,East,2023-05-31,2023-11-27,True
CUST_00603,2023-02-08,Email,55+,North,2023-05-09,2023-11-05,True
CUST_00604,2022-03-15,Social,35-44,South,2022-06-13,2022-12-10,True
CUST_00605,2023-03-28,Paid Search,55+,West,2023-06-26,2023-12-23,True
CUST_00606,2022-10-20,Paid Search,35-44,North,2023-01-18,2023-07-17,True
CUST_00607,2022-06-26,Referral,45-54,East,2022-09-24,2023-03-23,True
CUST_00608,2022-10-08,Paid Search,18-24,South,2023-01-06,2023-07-05,True
CUST_00609,2023-06-12,Social,25-34,West,2023-09-10,2024-03-08,True
CUST_00610,2023-04-14,Email,45-54,West,2023-07-13,2024-01-09,True
CUST_00611,2023-04-01,Organic,55+,West,2023-06-30,2023-12-27,True
CUST_00612,2022-09-10,Social,18-24,North,2022-12-09,2023-06-07,True
CUST_00613,2023-03-05,Email,18-24,South,2023-06-03,2023-11-30,True
CUST_00614,2022-07-30,Social,45-54,East,2022-10-28,2023-04-26,True
CUST_00615,2023-01-10,Paid Search,35-44,South,2023-04-10,2023-10-07,True
CUST_00616,2022-12-16,Email,55+,East,2023-03-16,2023-09-12,True
CUST_00617,2022-05-17,Paid Search,18-24,East,2022-08-15,2023-02-11,True
CUST_00618,2022-05-26,Organic,25-34,South,2022-08-24,2023-02-20,True
CUST_00619,2022-02-03,Social,18-24,North,2022-05-04,2022-10-31,True
CUST_00620,2022-03-18,Organic,45-54,West,2022-06-16,2022-12-13,True
CUST_00621,2022-08-25,Organic,55+,West,2022-11-23,2023-05-22,True
CUST_00622,2022-09-18,Organic,18-24,West,2022-12-17,2023-06-15,True
CUST_00623,2022-04-01,Paid Search,25-34,South,2022-06-30,2022-12-27,True
CUST_00624,2022-08-16,Organic,55+,South,2022-11-14,2023-05-13,True
CUST_00625,2022-11-26,Referral,18-24,South,2023-02-24,2023-08-23,True
CUST_00626,2022-05-07,Email,55+,North,2022-08-05,2023-02-01,True
CUST_00627,2022-07-04,Referral,55+,North,2022-10-02,2023-03-31,True
CUST_00628,2022-07-20,Paid Search,18-24,South,2022-10-18,2023-04-16,True
CUST_00629,2022-10-03,Paid Search,18-24,West,2023-01-01,2023-06-30,True
CUST_00630,2022-07-20,Paid Search,45-54,North,2022-10-18,2023-04-16,True
CUST_00631,2023-02-07,Paid Search,18-24,East,2023-05-08,2023-11-04,True
CUST_00632,2022-06-28,Email,35-44,East,2022-09-26,2023-03-25,True
CUST_00633,2022-08-25,Organic,18-24,South,2022-11-23,2023-05-22,True
CUST_00634,2022-07-27,Referral,35-44,West,2022-10-25,2023-04-23,True
CUST_00635,2022-04-10,Email,25-34,North,2022-07-09,2023-01-05,True
CUST_00636,2023-01-10,Email,45-54,West,2023-04-10,2023-10-07,True
CUST_00637,2022-05-09,Email,55+,East,2022-08-07,2023-02-03,True
CUST_00638,2022-06-12,Paid Search,35-44,South,2022-09-10,2023-03-09,True
CUST_00639,2023-03-09,Social,45-54,West,2023-06-07,2023-12-04,True
CUST_00640,2023-06-03,Paid Search,45-54,South,2023-09-01,2024-02-28,True
CUST_00641,2023-01-02,Social,55+,West,2023-04-02,2023-09-29,True
CUST_00642,2023-05-16,Social,25-34,North,2023-08-14,2024-02-10,True
CUST_00643,2023-04-12,Referral,25-34,North,2023-07-11,2024-01-07,True
CUST_00644,2022-09-20,Organic,25-34,East,2022-12-19,2023-06-17,True
CUST_00645,2023-02-25,Paid Search,45-54,West,2023-05-26,2023-11-22,True
CUST_00646,2022-06-29,Organic,55+,North,2022-09-27,2023-03-26,True
CUST_00647,2022-09-09,Social,25-34,West,2022-12-08,2023-06-06,True
CUST_00648,2022-10-20,Social,18-24,West,2023-01-18,2023-07-17,True
CUST_00649,2023-06-09,Social,45-54,South,2023-09-07,2024-03-05,True
CUST_00650,2023-04-09,Social,35-44,West,2023-07-08,2024-01-04,True
CUST_00651,2022-09-25,Organic,25-34,West,2022-12-24,2023-06-22,True
