customer_id,acquisition_channel,age_band,region,predicted_clv,clv_tier
CUST_00534,Paid Search,18-24,West,3724.8372,Low
CUST_00535,Organic,18-24,West,4985.8076,Medium
CUST_00536,Referral,55+,North,12484.469,High
CUST_00537,Social,35-44,East,2901.7048,Medium
CUST_00538,Email,18-24,East,4336.802,Medium
CUST_00539,Paid Search,18-24,West,3476.2805,Low
CUST_00540,Email,18-24,South,1721.6152,Low
CUST_00541,Email,55+,West,5836.401,Medium
CUST_00542,Email,35-44,South,3384.2544,Low
CUST_00543,Paid Search,18-24,South,3769.8848,Low
CUST_00544,Paid Search,25-34,North,3857.6216,Medium
CUST_00545,Email,45-54,South,4580.806,Medium
CUST_00546,Email,35-44,West,4382.0273,Medium
CUST_00547,Organic,55+,East,4637.0283,Medium
CUST_00548,Paid Search,18-24,East,3798.2646,Medium
CUST_00549,Paid Search,18-24,West,3706.8596,Medium
CUST_00550,Paid Search,18-24,South,3915.0974,Low
CUST_00551,Email,25-34,East,3364.19,Low
CUST_00552,Email,45-54,South,955.19336,Low
CUST_00553,Referral,45-54,West,3118.5396,Medium
CUST_00554,Organic,25-34,South,4925.325,Medium
CUST_00555,Paid Search,45-54,West,3101.3533,Low
CUST_00556,Social,45-54,East,2464.4968,Low
CUST_00557,Paid Search,18-24,West,3917.5168,Medium
CUST_00558,Paid Search,45-54,West,3764.4053,Low
CUST_00559,Email,35-44,West,4382.0273,Medium
CUST_00560,Paid Search,18-24,South,3669.1628,Medium
CUST_00561,Referral,25-34,East,0.0,Low
CUST_00562,Social,45-54,South,2571.519,Low
CUST_00563,Social,45-54,North,2392.1074,Low
CUST_00564,Email,25-34,East,4541.526,Medium
CUST_00565,Referral,45-54,South,15337.826,High
CUST_00566,Email,25-34,South,4639.5913,Medium
CUST_00567,Paid Search,35-44,North,3682.767,Medium
CUST_00568,Paid Search,18-24,East,4274.916,Medium
CUST_00569,Social,55+,East,2612.6262,Low
CUST_00570,Organic,55+,North,2794.6257,Low
CUST_00571,Paid Search,18-24,East,3557.7397,Medium
CUST_00572,Referral,35-44,North,15574.913,High
CUST_00573,Social,45-54,North,776.29767,Low
CUST_00574,Social,35-44,South,2558.8835,Medium
CUST_00575,Email,25-34,South,4735.1147,Medium
CUST_00576,Referral,55+,West,14869.501,High
CUST_00577,Social,25-34,North,2372.3127,Medium
CUST_00578,Organic,25-34,South,5276.3184,Medium
CUST_00579,Paid Search,25-34,East,204.89665,Low
CUST_00580,Organic,55+,North,4847.727,Medium
CUST_00581,Paid Search,35-44,West,3657.712,Medium
CUST_00582,Social,45-54,East,2853.3,Low
CUST_00583,Paid Search,55+,West,0.0,Low
CUST_00584,Paid Search,55+,West,3651.9534,Medium
CUST_00585,Paid Search,55+,North,3971.2961,Medium
CUST_00586,Email,55+,South,4585.214,Medium
CUST_00587,Paid Search,55+,East,3630.8142,Medium
CUST_00588,Paid Search,55+,North,3571.5117,Low
CUST_00589,Email,45-54,South,4782.805,Medium
CUST_00590,Email,18-24,East,3421.1265,Low
CUST_00591,Social,18-24,West,422.52924,Low
CUST_00592,Organic,45-54,South,5224.603,Low
CUST_00593,Social,25-34,West,1643.6172,Low
CUST_00594,Paid Search,55+,East,3900.3296,Medium
CUST_00595,Paid Search,55+,North,3735.8086,Medium
CUST_00596,Organic,45-54,South,2186.019,Low
CUST_00597,Paid Search,45-54,West,3421.148,Low
CUST_00598,Email,25-34,North,4448.1226,Medium
CUST_00599,Organic,35-44,North,4810.268,Medium
CUST_00600,Organic,55+,South,4945.8687,Medium
CUST_00601,Email,55+,West,4568.7476,Medium
CUST_00602,Social,25-34,East,2400.4604,Low
CUST_00603,Email,55+,North,4631.379,Medium
CUST_00604,Social,35-44,South,2068.428,Low
CUST_00605,Paid Search,55+,West,3755.5967,Low
CUST_00606,Paid Search,35-44,North,3881.263,Medium
CUST_00607,Referral,45-54,East,13903.147,High
CUST_00608,Paid Search,18-24,South,4037.0654,Medium
CUST_00609,Social,25-34,West,2511.0144,Low
CUST_00610,Email,45-54,West,4469.5107,Medium
CUST_00611,Organic,55+,West,336.6401,Low
CUST_00612,Social,18-24,North,2736.4963,Low
CUST_00613,Email,18-24,South,4693.147,Medium
CUST_00614,Social,45-54,East,2694.3281,Low
CUST_00615,Paid Search,35-44,South,3712.176,Low
CUST_00616,Email,55+,East,4567.95,Medium
CUST_00617,Paid Search,18-24,East,3714.2166,Medium
CUST_00618,Organic,25-34,South,5274.8447,Medium
CUST_00619,Social,18-24,North,2871.0813,Medium
CUST_00620,Organic,45-54,West,5343.1494,Medium
CUST_00621,Organic,55+,West,6572.897,Medium
CUST_00622,Organic,18-24,West,356.20322,Low
CUST_00623,Paid Search,25-34,South,4292.373,Low
CUST_00624,Organic,55+,South,4435.482,Low
CUST_00625,Referral,18-24,South,17389.748,High
CUST_00626,Email,55+,North,4556.217,Medium
CUST_00627,Referral,55+,North,12290.117,High
CUST_00628,Paid Search,18-24,South,3957.4995,Medium
CUST_00629,Paid Search,18-24,West,271.03085,Low
CUST_00630,Paid Search,45-54,North,493.9726,Low
CUST_00631,Paid Search,18-24,East,4915.987,Low
CUST_00632,Email,35-44,East,1471.6042,Low
CUST_00633,Organic,18-24,South,4857.4604,Medium
CUST_00634,Referral,35-44,West,10787.709,High
CUST_00635,Email,25-34,North,3342.754,Low
CUST_00636,Email,45-54,West,4632.7456,Medium
CUST_00637,Email,55+,East,3281.8157,Low
CUST_00638,Paid Search,35-44,South,2843.918,Low
CUST_00639,Social,45-54,West,2326.3105,Low
CUST_00640,Paid Search,45-54,South,3937.519,Medium
CUST_00641,Social,55+,West,338.07993,Low
CUST_00642,Social,25-34,North,3069.7832,Medium
CUST_00643,Referral,25-34,North,15564.59,High
CUST_00644,Organic,25-34,East,5012.6934,Medium
CUST_00645,Paid Search,45-54,West,3952.3457,Medium
CUST_00646,Organic,55+,North,4816.0195,Medium
CUST_00647,Social,25-34,West,2588.5562,Medium
CUST_00648,Social,18-24,West,2653.1885,Medium
CUST_00649,Social,45-54,South,2485.5212,Medium
CUST_00650,Social,35-44,West,498.51843,Low
CUST_00651,Organic,25-34,West,5179.2705,Medium
CUST_00652,Email,18-24,North,4544.707,Medium
CUST_00653,Social,55+,West,2543.3445,Medium
CUST_00654,Social,55+,East,2540.6082,Low
CUST_00655,Email,45-54,North,4418.2593,Low
CUST_00656,Organic,35-44,East,3672.1106,Medium
CUST_00657,Email,25-34,East,4415.6133,Low
CUST_00658,Referral,35-44,West,12205.51,High
CUST_00659,Paid Search,18-24,West,3570.3872,Medium
CUST_00660,Paid Search,25-34,South,3579.9504,Low
CUST_00661,Social,35-44,South,2558.8835,Medium
CUST_00662,Email,35-44,North,4651.9233,Medium
CUST_00663,Email,18-24,North,4493.3066,Medium
CUST_00664,Paid Search,55+,East,3951.7898,Low
CUST_00665,Email,25-34,West,4837.134,Medium
CUST_00666,Social,35-44,North,2678.9421,Medium
CUST_00667,Organic,35-44,East,4940.271,Medium
CUST_00668,Paid Search,35-44,East,288.12903,Low
CUST_00669,Referral,55+,North,1193.9028,Medium
CUST_00670,Email,45-54,North,511.78076,Low
CUST_00671,Referral,55+,South,0.0,Medium
CUST_00672,Email,25-34,East,4711.445,Medium
CUST_00673,Email,25-34,South,0.0,Low
CUST_00674,Email,35-44,West,4546.348,Medium
CUST_00675,Referral,35-44,South,0.0,Medium
CUST_00676,Email,25-34,North,4622.9756,Medium
CUST_00677,Email,35-44,North,4402.359,Medium
CUST_00678,Social,18-24,South,2925.2476,Low
CUST_00679,Social,35-44,South,2249.8464,Low
CUST_00680,Paid Search,45-54,East,4187.5776,Medium
CUST_00681,Social,35-44,South,2635.0708,Low
CUST_00682,Organic,55+,North,4586.313,Medium
CUST_00683,Paid Search,55+,North,3566.4563,Low
CUST_00684,Referral,55+,East,15675.386,High
CUST_00685,Paid Search,18-24,South,4113.109,Low
CUST_00686,Social,55+,East,2488.1045,Low
CUST_00687,Paid Search,25-34,West,3639.9575,Low
CUST_00688,Social,35-44,South,2530.5486,Low
CUST_00689,Paid Search,35-44,East,3473.9092,Medium
CUST_00690,Email,25-34,West,4655.165,Medium
CUST_00691,Organic,55+,North,4877.373,Medium
CUST_00692,Email,45-54,East,4630.1562,Medium
CUST_00693,Organic,55+,South,338.6342,Low
CUST_00694,Organic,55+,East,5160.214,Medium
CUST_00695,Organic,35-44,East,4869.247,Medium
CUST_00696,Paid Search,45-54,North,3729.4014,Medium
CUST_00697,Social,35-44,North,2432.4802,Low
CUST_00698,Paid Search,35-44,North,3897.591,Medium
CUST_00699,Email,45-54,North,4491.485,Medium
CUST_00700,Organic,45-54,North,4923.651,Medium
CUST_00701,Social,55+,East,2627.9998,Medium
CUST_00702,Email,45-54,West,4704.4673,Medium
CUST_00703,Email,45-54,South,4446.3765,Medium
CUST_00704,Social,55+,West,2749.838,Low
CUST_00705,Social,18-24,East,2662.5188,Medium
CUST_00706,Email,45-54,West,2132.9238,Low
CUST_00707,Organic,25-34,East,3809.1636,Low
CUST_00708,Paid Search,35-44,North,3897.591,Medium
CUST_00709,Paid Search,45-54,East,3969.636,Medium
CUST_00710,Referral,25-34,East,13021.016,High
CUST_00711,Organic,55+,East,3959.3113,Medium
CUST_00712,Paid Search,35-44,West,3937.221,Medium
CUST_00713,Paid Search,25-34,North,3856.6438,Low
CUST_00714,Paid Search,25-34,East,475.66217,Low
CUST_00715,Organic,35-44,West,4494.412,Medium
CUST_00716,Paid Search,55+,North,3921.416,Medium
CUST_00717,Email,18-24,South,4599.6484,Medium
CUST_00718,Organic,35-44,West,4145.6226,Low
CUST_00719,Paid Search,55+,North,3324.0986,Low
CUST_00720,Referral,35-44,North,15145.222,High
CUST_00721,Email,35-44,West,4651.9233,Medium
CUST_00722,Social,25-34,North,2502.401,Low
CUST_00723,Email,18-24,East,4576.5645,Medium
CUST_00724,Email,45-54,West,4598.892,Medium
CUST_00725,Paid Search,55+,South,3838.818,Medium
CUST_00726,Social,35-44,South,2683.9624,Low
CUST_00727,Social,35-44,South,2965.1458,Low
CUST_00728,Paid Search,18-24,South,3886.9788,Low
CUST_00729,Email,55+,South,4507.895,Low
CUST_00730,Organic,55+,East,4513.1567,Medium
CUST_00731,Paid Search,55+,West,544.23193,Low
CUST_00732,Paid Search,25-34,West,3551.7805,Medium
CUST_00733,Referral,45-54,West,13814.2705,High
CUST_00734,Paid Search,35-44,North,4019.5154,Medium
CUST_00735,Paid Search,25-34,South,3650.2942,Medium
CUST_00736,Email,25-34,West,4575.478,Medium
CUST_00737,Paid Search,25-34,East,4168.2764,Low
CUST_00738,Email,35-44,South,4566.28,Medium
CUST_00739,Social,18-24,South,501.9044,Low
CUST_00740,Referral,45-54,North,9714.143,High
CUST_00741,Paid Search,35-44,South,3793.4448,Low
CUST_00742,Social,55+,South,2691.973,Medium
CUST_00743,Paid Search,25-34,South,3796.5977,Low
CUST_00744,Social,18-24,East,2576.0312,Low
CUST_00745,Email,25-34,South,4570.052,Medium
CUST_00746,Social,55+,North,2521.2864,Medium
CUST_00747,Paid Search,25-34,West,4168.2764,Low
CUST_00748,Paid Search,45-54,South,4471.102,Low
CUST_00749,Email,55+,South,4669.178,Medium
CUST_00750,Paid Search,25-34,East,356.7423,Low
CUST_00751,Paid Search,45-54,East,3982.0315,Medium
CUST_00752,Social,25-34,East,2417.5125,Low
CUST_00753,Social,25-34,North,2512.3928,Low
CUST_00754,Paid Search,25-34,East,4191.486,Low
CUST_00755,Organic,45-54,North,463.97687,Low
CUST_00756,Social,55+,West,2653.7021,Low
CUST_00757,Organic,25-34,South,5434.7446,Medium
CUST_00758,Social,25-34,South,2747.222,Low
CUST_00759,Social,55+,South,405.7688,Low
CUST_00760,Email,35-44,South,4610.3774,Medium
CUST_00761,Social,35-44,East,2627.6987,Medium
CUST_00762,Organic,45-54,South,5257.355,Medium
CUST_00763,Paid Search,18-24,North,3969.0137,Medium
CUST_00764,Paid Search,55+,East,3500.642,Medium
CUST_00765,Paid Search,25-34,South,4289.645,Low
CUST_00766,Organic,45-54,North,470.27585,Low
CUST_00767,Email,35-44,West,3704.6292,Low
CUST_00768,Social,45-54,South,3105.5647,Low
CUST_00769,Social,45-54,East,2551.562,Medium
CUST_00770,Organic,18-24,North,4577.1772,Low
CUST_00771,Paid Search,18-24,South,3951.4612,Medium
CUST_00772,Social,55+,South,2628.6877,Medium
CUST_00773,Organic,35-44,North,4838.889,Medium
CUST_00774,Paid Search,25-34,West,3620.3994,Low
CUST_00775,Social,18-24,South,2597.668,Low
CUST_00776,Email,18-24,East,4733.0054,Medium
CUST_00777,Referral,55+,East,15848.054,High
CUST_00778,Email,55+,South,4581.4717,Medium
CUST_00779,Paid Search,25-34,East,3433.6428,Medium
CUST_00780,Paid Search,25-34,East,3656.574,Medium
CUST_00781,Paid Search,35-44,North,4275.4375,Low
CUST_00782,Paid Search,18-24,East,3796.3684,Low
CUST_00783,Referral,35-44,North,7226.823,Medium
CUST_00784,Email,45-54,South,4408.774,Medium
CUST_00785,Paid Search,55+,South,3486.9836,Low
CUST_00786,Social,25-34,South,2521.5535,Low
CUST_00787,Social,18-24,North,2806.608,Low
CUST_00788,Email,18-24,East,4656.4995,Medium
CUST_00789,Organic,25-34,South,5184.7554,Medium
CUST_00790,Email,45-54,North,4591.8364,Medium
CUST_00791,Social,18-24,North,634.56824,Low
CUST_00792,Paid Search,45-54,East,205.54855,Low
CUST_00793,Social,35-44,East,2744.5583,Low
CUST_00794,Organic,45-54,East,4515.5396,Medium
CUST_00795,Social,35-44,East,2522.8694,Low
CUST_00796,Referral,18-24,West,13830.804,High
CUST_00797,Referral,18-24,West,0.0,Low
CUST_00798,Email,35-44,West,4530.716,Medium
CUST_00799,Social,35-44,West,2754.2073,Medium
CUST_00800,Social,55+,West,2494.7705,Medium
CUST_00801,Organic,55+,South,4911.292,Low
CUST_00802,Email,18-24,East,4334.1484,Medium
CUST_00803,Paid Search,25-34,East,4172.4565,Low
CUST_00804,Referral,25-34,North,12157.651,Medium
CUST_00805,Paid Search,18-24,East,3714.2166,Medium
CUST_00806,Paid Search,18-24,East,3780.7144,Medium
CUST_00807,Paid Search,18-24,East,3749.1558,Medium
CUST_00808,Social,35-44,West,474.43518,Low
CUST_00809,Paid Search,18-24,East,4026.0532,Medium
CUST_00810,Paid Search,18-24,West,3919.1323,Low
CUST_00811,Paid Search,18-24,West,3531.7053,Medium
CUST_00812,Organic,45-54,West,5495.342,Medium
CUST_00813,Social,45-54,South,954.83167,Low
CUST_00814,Paid Search,55+,North,2788.1204,Low
CUST_00815,Paid Search,18-24,South,3999.5674,Medium
CUST_00816,Referral,25-34,East,15092.452,High
CUST_00817,Paid Search,35-44,West,1351.8549,Low
CUST_00818,Referral,45-54,West,13906.5205,High
CUST_00819,Email,18-24,East,4564.4746,Medium
CUST_00820,Organic,25-34,East,5085.0454,Medium
CUST_00821,Paid Search,35-44,West,3386.2954,Low
CUST_00822,Social,18-24,East,2631.089,Medium
CUST_00823,Paid Search,25-34,North,4057.1924,Low
CUST_00824,Organic,45-54,East,4753.704,Medium
CUST_00825,Organic,35-44,South,17.977964,Low
CUST_00826,Social,35-44,East,2404.041,Medium
CUST_00827,Email,35-44,East,4651.8823,Medium
CUST_00828,Paid Search,55+,South,3922.571,Medium
CUST_00829,Social,35-44,South,2760.9446,Medium
CUST_00830,Social,35-44,North,2362.848,Medium
CUST_00831,Paid Search,55+,South,3905.2515,Low
CUST_00832,Email,18-24,West,4557.3867,Medium
CUST_00833,Email,18-24,East,4544.965,Medium
CUST_00834,Social,35-44,West,2485.192,Low
CUST_00835,Social,25-34,West,2363.9717,Low
CUST_00836,Referral,25-34,West,13397.176,High
CUST_00837,Referral,18-24,North,12458.81,High
CUST_00838,Paid Search,55+,South,4090.2585,Low
CUST_00839,Email,45-54,North,14.627475,Low
CUST_00840,Paid Search,45-54,North,446.44577,Low
CUST_00841,Social,18-24,North,2632.107,Low
CUST_00842,Email,25-34,South,4593.4277,Medium
CUST_00843,Email,45-54,North,4629.0674,Medium
CUST_00844,Paid Search,35-44,West,3406.0586,Low
CUST_00845,Paid Search,45-54,East,4089.1458,Medium
CUST_00846,Referral,45-54,East,12724.833,High
CUST_00847,Paid Search,35-44,East,3452.9458,Low
CUST_00848,Paid Search,45-54,West,3803.3337,Medium
CUST_00849,Social,25-34,North,2450.227,Low
CUST_00850,Email,18-24,South,5115.1724,Medium
CUST_00851,Email,55+,South,4613.3623,Medium
CUST_00852,Email,18-24,East,4727.026,Medium
CUST_00853,Social,25-34,East,2785.6008,Low
CUST_00854,Paid Search,18-24,West,3625.8386,Low
CUST_00855,Social,25-34,East,2491.2842,Medium
CUST_00856,Organic,25-34,North,5020.5405,Medium
CUST_00857,Social,18-24,East,471.73822,Low
CUST_00858,Email,35-44,West,4726.4536,Medium
CUST_00859,Social,55+,East,2565.3062,Medium
CUST_00860,Email,18-24,East,4525.496,Medium
CUST_00861,Email,55+,North,3993.4688,Low
CUST_00862,Email,35-44,North,4436.8247,Medium
CUST_00863,Paid Search,35-44,North,4032.498,Low
CUST_00864,Paid Search,35-44,North,3633.7942,Low
CUST_00865,Email,25-34,South,4163.126,Low
CUST_00866,Paid Search,18-24,West,4046.4614,Low
CUST_00867,Email,35-44,South,4317.2715,Medium
CUST_00868,Referral,55+,East,19258.7,High
CUST_00869,Organic,35-44,West,5532.7886,Medium
CUST_00870,Paid Search,35-44,West,3770.008,Medium
CUST_00871,Referral,45-54,East,12465.787,High
CUST_00872,Email,25-34,West,4565.234,Medium
CUST_00873,Paid Search,18-24,South,3639.1367,Low
CUST_00874,Paid Search,35-44,South,3201.7932,Low
CUST_00875,Paid Search,55+,South,3573.5469,Medium
CUST_00876,Paid Search,25-34,West,3974.4722,Low
CUST_00877,Paid Search,55+,South,3207.6934,Low
CUST_00878,Email,55+,West,4412.8647,Medium
CUST_00879,Email,25-34,North,4068.091,Low
CUST_00880,Paid Search,35-44,North,1420.3927,Low
CUST_00881,Paid Search,45-54,East,0.0,Low
CUST_00882,Paid Search,35-44,West,3750.83,Medium
CUST_00883,Email,45-54,East,4695.7476,Medium
CUST_00884,Paid Search,55+,South,3619.371,Medium
CUST_00885,Email,45-54,North,4602.0806,Medium
CUST_00886,Paid Search,55+,South,4005.707,Medium
CUST_00887,Paid Search,55+,South,3563.259,Low
CUST_00888,Organic,55+,South,2758.142,Medium
CUST_00889,Paid Search,55+,West,3937.9382,Low
CUST_00890,Paid Search,25-34,West,3735.8623,Medium
CUST_00891,Paid Search,18-24,West,3960.1895,Low
CUST_00892,Organic,18-24,North,331.86246,Low
CUST_00893,Referral,25-34,North,13122.455,High
CUST_00894,Referral,45-54,South,16258.414,High
CUST_00895,Organic,35-44,East,3757.9485,Low
CUST_00896,Paid Search,35-44,East,3906.1729,Medium
CUST_00897,Organic,18-24,South,5214.7114,Medium
CUST_00898,Paid Search,45-54,North,3630.0918,Low
CUST_00899,Referral,25-34,South,14804.501,High
CUST_00900,Email,45-54,West,4567.3335,Medium
CUST_00901,Email,18-24,West,4662.63,Medium
CUST_00902,Organic,25-34,West,3484.7134,Low
CUST_00903,Paid Search,18-24,East,3917.557,Medium
CUST_00904,Organic,25-34,North,4930.0347,Medium
CUST_00905,Email,55+,West,4717.106,Medium
CUST_00906,Referral,35-44,North,12370.07,High
CUST_00907,Organic,35-44,South,4915.111,Medium
CUST_00908,Paid Search,25-34,West,36.2123,Low
CUST_00909,Organic,25-34,East,5390.2896,Medium
CUST_00910,Referral,45-54,North,13016.519,High
CUST_00911,Social,55+,East,309.18182,Low
CUST_00912,Paid Search,45-54,North,4040.3875,Medium
CUST_00913,Email,45-54,South,4761.1587,Medium
CUST_00914,Social,35-44,West,2821.9438,Medium
CUST_00915,Email,18-24,South,4709.4746,Medium
CUST_00916,Paid Search,45-54,West,4105.871,Medium
CUST_00917,Paid Search,55+,East,3546.569,Low
CUST_00918,Organic,35-44,East,4935.2646,Low
CUST_00919,Paid Search,18-24,East,3583.387,Low
CUST_00920,Social,45-54,East,2950.8306,Low
CUST_00921,Organic,55+,North,4815.2065,Medium
CUST_00922,Paid Search,25-34,West,3735.5305,Medium
CUST_00923,Paid Search,18-24,South,1538.7858,Low
CUST_00924,Social,45-54,East,2690.3755,Low
CUST_00925,Paid Search,25-34,East,4021.3474,Medium
CUST_00926,Referral,45-54,East,5188.509,Medium
CUST_00927,Social,45-54,South,2621.526,Medium
CUST_00928,Referral,25-34,West,13463.769,High
CUST_00929,Email,18-24,North,4514.484,Medium
CUST_00930,Social,35-44,East,2651.3894,Medium
CUST_00931,Referral,35-44,East,14523.139,High
CUST_00932,Paid Search,55+,East,403.22565,Low
CUST_00933,Referral,25-34,North,13960.755,High
CUST_00934,Organic,25-34,South,5338.704,Medium
CUST_00935,Social,55+,North,2495.2542,Low
CUST_00936,Email,45-54,East,4046.8823,Medium
CUST_00937,Paid Search,45-54,East,3935.6323,Medium
CUST_00938,Paid Search,55+,East,3698.5557,Low
CUST_00939,Paid Search,45-54,West,4178.4106,Medium
CUST_00940,Paid Search,55+,South,3634.5718,Low
CUST_00941,Organic,45-54,South,2848.1648,Low
CUST_00942,Paid Search,35-44,South,3957.1526,Medium
CUST_00943,Social,18-24,North,705.1287,Low
CUST_00944,Paid Search,45-54,West,4093.394,Low
CUST_00945,Paid Search,45-54,West,3973.1985,Medium
CUST_00946,Email,55+,South,3386.1726,Low
CUST_00947,Paid Search,45-54,West,3892.4016,Low
CUST_00948,Social,35-44,North,2286.4404,Low
CUST_00949,Organic,35-44,North,4467.7036,Medium
CUST_00950,Organic,18-24,South,4996.8965,Medium
CUST_00951,Paid Search,18-24,South,4095.3198,Medium
CUST_00952,Social,18-24,North,2506.4924,Low
CUST_00953,Paid Search,55+,East,3663.2659,Low
CUST_00954,Organic,45-54,West,4990.6987,Low
CUST_00955,Email,25-34,South,4860.833,Low
CUST_00956,Paid Search,35-44,South,3655.7866,Low
CUST_00957,Paid Search,35-44,North,4095.4988,Low
CUST_00958,Paid Search,25-34,South,3800.6409,Low
CUST_00959,Paid Search,35-44,West,8.628015,Low
CUST_00960,Organic,25-34,West,2700.959,Low
CUST_00961,Social,45-54,North,2550.5493,Low
CUST_00962,Organic,45-54,North,3338.9448,Low
CUST_00963,Paid Search,18-24,West,3714.2166,Medium
CUST_00964,Referral,35-44,North,13123.118,High
CUST_00965,Paid Search,55+,East,3780.3044,Medium
CUST_00966,Email,55+,West,4412.8647,Medium
CUST_00967,Paid Search,45-54,West,126.52351,Low
CUST_00968,Paid Search,45-54,East,3443.6738,Medium
CUST_00969,Referral,18-24,South,9919.435,High
CUST_00970,Paid Search,55+,West,3937.9382,Low
CUST_00971,Email,45-54,East,4624.026,Medium
CUST_00972,Social,55+,West,2203.0166,Medium
CUST_00973,Paid Search,55+,East,3903.7246,Medium
CUST_00974,Organic,25-34,West,5159.7607,Medium
CUST_00975,Email,18-24,West,4479.0737,Medium
