customer_id,acquisition_channel,age_band,region,predicted_clv
CUST_02464,Organic,25-34,West,5128.202
CUST_02465,Paid Search,45-54,West,3724.956
CUST_02466,Paid Search,18-24,East,3798.2646
CUST_02467,Paid Search,45-54,West,3897.2852
CUST_02468,Social,25-34,West,364.22433
CUST_02469,Organic,45-54,West,5164.1846
CUST_02470,Paid Search,45-54,North,4112.793
CUST_02471,Organic,35-44,North,4637.508
CUST_02472,Paid Search,45-54,South,3814.8477
CUST_02473,Referral,55+,South,15476.979
CUST_02474,Paid Search,25-34,South,3718.98
CUST_02475,Email,35-44,North,4651.9233
CUST_02476,Social,45-54,East,2623.111
CUST_02477,Email,55+,North,4484.549
CUST_02478,Paid Search,35-44,West,8.628015
CUST_02479,Social,25-34,East,2671.9717
CUST_02480,Organic,55+,West,5291.633
CUST_02481,Email,55+,North,4856.4575
CUST_02482,Referral,35-44,South,15228.29
CUST_02483,Social,18-24,West,3090.162
CUST_02484,Paid Search,25-34,South,4073.8464
CUST_02485,Organic,35-44,East,4884.75
CUST_02486,Paid Search,45-54,North,4123.5244
CUST_02487,Social,45-54,West,526.0144
CUST_02488,Paid Search,55+,South,3965.0989
CUST_02489,Paid Search,18-24,West,3627.329
CUST_02490,Email,35-44,South,1347.7565
CUST_02491,Email,45-54,North,4579.157
CUST_02492,Organic,55+,East,4886.047
CUST_02493,Organic,18-24,South,5242.313
CUST_02494,Paid Search,55+,South,3196.6938
CUST_02495,Paid Search,18-24,West,3869.5593
CUST_02496,Email,18-24,South,4664.5137
CUST_02497,Email,55+,South,756.1142
CUST_02498,Email,45-54,East,4438.9106
CUST_02499,Organic,55+,North,4020.3862
CUST_02500,Social,45-54,West,2955.0518
CUST_02501,Paid Search,45-54,North,3736.6003
CUST_02502,Email,35-44,North,4507.2
CUST_02503,Referral,35-44,North,16574.094
CUST_02504,Email,35-44,South,3329.2393
CUST_02505,Paid Search,25-34,East,4136.892
CUST_02506,Email,55+,East,4588.4062
CUST_02507,Email,25-34,West,4776.1084
CUST_02508,Paid Search,45-54,West,3981.6128
CUST_02509,Social,45-54,South,2648.033
CUST_02510,Paid Search,35-44,West,3960.1108
CUST_02511,Referral,45-54,North,11965.627
CUST_02512,Email,18-24,North,4518.205
CUST_02513,Organic,25-34,South,189.042
CUST_02514,Paid Search,35-44,East,3657.712
CUST_02515,Paid Search,25-34,North,3270.727
CUST_02516,Paid Search,55+,West,3542.0422
CUST_02517,Email,55+,South,5068.167
CUST_02518,Paid Search,45-54,South,546.4641
CUST_02519,Social,25-34,East,2768.911
CUST_02520,Paid Search,18-24,South,3951.4612
CUST_02521,Paid Search,45-54,South,3642.256
CUST_02522,Email,55+,West,4550.2217
CUST_02523,Social,35-44,South,2587.0696
CUST_02524,Organic,55+,North,883.17365
CUST_02525,Social,55+,East,2551.3022
CUST_02526,Referral,35-44,East,13706.088
CUST_02527,Social,25-34,North,2548.9053
CUST_02528,Social,18-24,West,2565.9792
CUST_02529,Paid Search,45-54,South,3903.6926
CUST_02530,Referral,35-44,North,11216.655
CUST_02531,Social,18-24,North,2018.953
CUST_02532,Paid Search,18-24,East,4217.6406
CUST_02533,Social,55+,North,2564.0132
CUST_02534,Email,25-34,South,4801.6475
CUST_02535,Email,25-34,East,2802.8955
CUST_02536,Paid Search,45-54,West,3651.5212
CUST_02537,Social,25-34,South,2758.5073
CUST_02538,Organic,55+,West,5656.424
CUST_02539,Paid Search,45-54,South,261.0306
CUST_02540,Email,25-34,West,4456.8545
CUST_02541,Paid Search,25-34,South,3871.128
CUST_02542,Paid Search,55+,North,3813.1726
CUST_02543,Organic,35-44,East,4682.5176
CUST_02544,Email,55+,West,4447.804
CUST_02545,Email,25-34,West,4827.788
CUST_02546,Paid Search,18-24,West,3918.6292
CUST_02547,Organic,55+,North,4874.408
CUST_02548,Paid Search,25-34,East,3922.2532
CUST_02549,Social,55+,East,407.6637
CUST_02550,Paid Search,45-54,East,4117.3994
CUST_02551,Paid Search,25-34,North,3319.6165
CUST_02552,Social,45-54,North,2571.1848
CUST_02553,Paid Search,18-24,East,3917.557
CUST_02554,Social,25-34,West,2525.2803
CUST_02555,Paid Search,25-34,North,4155.242
CUST_02556,Social,45-54,North,2534.5044
CUST_02557,Social,35-44,South,2471.984
CUST_02558,Social,45-54,South,2716.0696
CUST_02559,Paid Search,35-44,West,3132.0942
CUST_02560,Social,45-54,West,2588.578
CUST_02561,Organic,18-24,East,5028.912
CUST_02562,Paid Search,45-54,West,3550.2107
CUST_02563,Paid Search,18-24,North,3577.9583
CUST_02564,Social,18-24,West,2675.187
CUST_02565,Paid Search,45-54,South,3722.2986
CUST_02566,Social,18-24,South,2373.0588
CUST_02567,Social,45-54,North,2056.8145
CUST_02568,Paid Search,18-24,North,3440.0393
CUST_02569,Referral,18-24,North,11807.4
CUST_02570,Referral,55+,South,12537.603
CUST_02571,Paid Search,18-24,North,3901.8276
CUST_02572,Organic,55+,North,4849.2563
CUST_02573,Paid Search,25-34,East,3703.972
CUST_02574,Email,45-54,West,4736.8066
CUST_02575,Social,55+,North,2416.1035
CUST_02576,Paid Search,18-24,East,191.94037
CUST_02577,Social,25-34,West,2529.6543
CUST_02578,Paid Search,35-44,South,3770.4656
CUST_02579,Email,55+,North,4585.863
CUST_02580,Paid Search,18-24,North,556.97253
CUST_02581,Social,18-24,West,2538.6816
CUST_02582,Social,25-34,South,2750.5366
CUST_02583,Social,25-34,North,2821.7778
CUST_02584,Organic,25-34,West,4191.949
CUST_02585,Social,18-24,West,2210.3413
CUST_02586,Social,55+,East,2690.2527
CUST_02587,Email,45-54,North,4667.564
CUST_02588,Organic,18-24,North,5048.441
CUST_02589,Referral,35-44,North,13919.926
CUST_02590,Organic,45-54,North,4807.676
CUST_02591,Paid Search,45-54,East,4477.2905
CUST_02592,Email,55+,South,4663.048
CUST_02593,Social,45-54,West,2578.526
CUST_02594,Paid Search,45-54,North,3879.79
CUST_02595,Paid Search,18-24,East,3935.6782
CUST_02596,Organic,18-24,West,5483.0625
CUST_02597,Email,45-54,North,18.136482
CUST_02598,Paid Search,55+,East,4145.367
CUST_02599,Paid Search,25-34,East,3039.05
CUST_02600,Email,45-54,North,230.40717
CUST_02601,Referral,25-34,South,14399.379
CUST_02602,Organic,35-44,West,5012.6743
CUST_02603,Organic,45-54,West,5138.8975
CUST_02604,Social,45-54,South,2658.443
CUST_02605,Social,18-24,North,2137.5842
CUST_02606,Paid Search,55+,North,3732.066
CUST_02607,Organic,55+,West,4211.1343
CUST_02608,Paid Search,35-44,East,4317.0127
CUST_02609,Paid Search,25-34,South,3948.0366
CUST_02610,Organic,35-44,North,4677.903
CUST_02611,Organic,55+,West,4715.1294
CUST_02612,Paid Search,35-44,South,4053.6145
CUST_02613,Social,18-24,East,2648.4814
CUST_02614,Email,18-24,West,4682.1396
CUST_02615,Paid Search,55+,East,3879.8335
CUST_02616,Paid Search,45-54,West,51.003487
CUST_02617,Paid Search,45-54,East,3906.8586
CUST_02618,Email,18-24,South,0.0
CUST_02619,Email,18-24,West,4733.0054
CUST_02620,Email,25-34,East,4526.5693
CUST_02621,Paid Search,25-34,West,3910.383
CUST_02622,Organic,25-34,North,4628.8857
CUST_02623,Referral,35-44,East,12355.073
CUST_02624,Organic,25-34,East,5057.283
CUST_02625,Paid Search,18-24,North,3939.8584
CUST_02626,Referral,35-44,South,15772.251
CUST_02627,Social,45-54,West,2034.8237
CUST_02628,Paid Search,45-54,East,3917.686
CUST_02629,Paid Search,25-34,West,3755.0403
CUST_02630,Paid Search,25-34,North,3875.8716
CUST_02631,Paid Search,35-44,North,3947.4712
CUST_02632,Email,18-24,West,4557.3867
CUST_02633,Paid Search,55+,South,3868.6704
CUST_02634,Paid Search,55+,West,3854.0442
CUST_02635,Referral,18-24,West,665.1385
CUST_02636,Paid Search,55+,South,3794.368
CUST_02637,Paid Search,18-24,West,3563.664
CUST_02638,Social,35-44,West,2594.8645
CUST_02639,Paid Search,45-54,North,4098.44
CUST_02640,Paid Search,25-34,North,4316.069
CUST_02641,Paid Search,25-34,North,3952.405
CUST_02642,Paid Search,18-24,East,3898.047
CUST_02643,Email,45-54,North,4637.918
CUST_02644,Paid Search,18-24,South,4020.412
CUST_02645,Paid Search,35-44,South,3871.4346
CUST_02646,Organic,25-34,North,5081.071
CUST_02647,Organic,55+,South,4162.2085
CUST_02648,Paid Search,55+,East,3500.642
CUST_02649,Paid Search,55+,West,3778.984
CUST_02650,Email,45-54,South,4630.207
CUST_02651,Social,35-44,East,2514.1907
CUST_02652,Social,25-34,East,2152.5466
CUST_02653,Paid Search,18-24,South,3431.9978
CUST_02654,Paid Search,55+,East,3742.8699
CUST_02655,Email,25-34,West,3906.917
CUST_02656,Organic,35-44,North,4257.3247
CUST_02657,Organic,18-24,East,4948.01
CUST_02658,Paid Search,25-34,North,3865.4495
CUST_02659,Referral,45-54,West,16961.213
CUST_02660,Paid Search,35-44,East,3750.4983
CUST_02661,Social,35-44,North,2454.2588
CUST_02662,Organic,25-34,East,4970.732
CUST_02663,Email,18-24,South,4735.1147
CUST_02664,Paid Search,55+,North,3852.0923
CUST_02665,Referral,35-44,West,13976.3545
CUST_02666,Email,25-34,South,4599.6484
CUST_02667,Social,25-34,North,2586.2295
CUST_02668,Paid Search,45-54,East,3911.6553
CUST_02669,Organic,35-44,South,4534.5864
CUST_02670,Paid Search,25-34,East,3436.9976
CUST_02671,Paid Search,55+,North,3900.92
CUST_02672,Paid Search,55+,West,299.01627
CUST_02673,Paid Search,18-24,South,3617.6072
CUST_02674,Paid Search,45-54,South,3511.0454
CUST_02675,Social,55+,West,2589.5146
CUST_02676,Paid Search,35-44,East,4054.3818
CUST_02677,Paid Search,18-24,North,3731.2173
CUST_02678,Paid Search,18-24,East,3652.0256
CUST_02679,Paid Search,45-54,East,4461.2173
CUST_02680,Organic,55+,South,4740.0024
CUST_02681,Organic,18-24,North,4699.4453
CUST_02682,Paid Search,35-44,North,3714.2988
CUST_02683,Social,35-44,West,1574.6206
CUST_02684,Social,25-34,North,2626.4944
CUST_02685,Organic,45-54,East,5378.362
CUST_02686,Paid Search,55+,West,3485.368
CUST_02687,Paid Search,25-34,South,3938.6267
CUST_02688,Email,18-24,North,4724.3315
CUST_02689,Organic,25-34,East,4735.356
CUST_02690,Social,25-34,East,356.68658
CUST_02691,Email,45-54,North,4428.6016
CUST_02692,Paid Search,35-44,East,3917.7112
CUST_02693,Social,18-24,North,705.1287
CUST_02694,Organic,25-34,South,5149.492
CUST_02695,Email,45-54,South,4771.2104
CUST_02696,Social,35-44,West,1993.3097
CUST_02697,Email,35-44,West,4306.789
CUST_02698,Email,25-34,East,4412.1675
CUST_02699,Email,25-34,East,4611.3154
CUST_02700,Social,18-24,North,2635.3499
CUST_02701,Organic,18-24,North,615.29254
CUST_02702,Email,18-24,West,4655.0537
CUST_02703,Paid Search,45-54,South,3327.6895
CUST_02704,Email,18-24,East,4576.8965
CUST_02705,Paid Search,35-44,East,247.41275
CUST_02706,Paid Search,55+,South,3650.947
CUST_02707,Paid Search,45-54,East,3931.165
CUST_02708,Email,35-44,East,3485.7075
CUST_02709,Paid Search,18-24,North,3722.9922
CUST_02710,Paid Search,35-44,East,3566.5842
CUST_02711,Social,55+,North,2532.7356
CUST_02712,Paid Search,25-34,South,4215.132
CUST_02713,Referral,55+,West,14961.592
CUST_02714,Organic,45-54,West,4718.1006
CUST_02715,Referral,25-34,North,244.53062
CUST_02716,Paid Search,18-24,East,4173.9697
CUST_02717,Paid Search,18-24,East,3729.646
CUST_02718,Referral,25-34,East,13947.703
CUST_02719,Email,25-34,West,4630.784
CUST_02720,Paid Search,45-54,North,393.33008
CUST_02721,Email,35-44,East,4546.348
CUST_02722,Email,35-44,South,4652.345
CUST_02723,Paid Search,45-54,North,3495.2815
CUST_02724,Referral,45-54,South,16330.086
CUST_02725,Paid Search,45-54,North,3939.856
CUST_02726,Paid Search,55+,East,3522.9592
CUST_02727,Social,25-34,East,383.49774
CUST_02728,Paid Search,55+,East,3879.8335
CUST_02729,Referral,35-44,North,774.389
CUST_02730,Email,18-24,West,4747.212
CUST_02731,Paid Search,18-24,North,3673.112
CUST_02732,Organic,18-24,South,2696.1145
CUST_02733,Paid Search,55+,South,262.65326
CUST_02734,Paid Search,18-24,East,4056.7932
CUST_02735,Organic,55+,South,5568.851
CUST_02736,Social,45-54,West,1008.86316
CUST_02737,Social,35-44,West,2735.6812
CUST_02738,Paid Search,55+,West,3140.0776
CUST_02739,Paid Search,55+,North,3961.1096
CUST_02740,Referral,55+,West,15435.785
CUST_02741,Paid Search,35-44,North,4173.514
CUST_02742,Paid Search,25-34,West,4019.783
CUST_02743,Social,18-24,West,428.68167
CUST_02744,Paid Search,55+,North,3820.202
CUST_02745,Paid Search,55+,North,3494.9873
CUST_02746,Paid Search,35-44,East,3687.3625
CUST_02747,Email,18-24,North,4812.6187
CUST_02748,Referral,55+,West,16844.39
CUST_02749,Organic,25-34,East,5135.571
CUST_02750,Paid Search,35-44,East,3914.306
CUST_02751,Paid Search,45-54,West,3674.3533
CUST_02752,Email,18-24,North,4563.682
CUST_02753,Email,18-24,East,4502.71
CUST_02754,Email,18-24,West,4490.5566
CUST_02755,Organic,55+,North,4541.452
CUST_02756,Email,55+,North,4439.701
CUST_02757,Email,35-44,North,4215.3545
CUST_02758,Organic,35-44,South,3720.0544
CUST_02759,Paid Search,35-44,North,4006.1833
CUST_02760,Organic,25-34,North,5010.395
CUST_02761,Email,35-44,West,4850.0146
CUST_02762,Email,25-34,South,4681.508
CUST_02763,Organic,45-54,South,4997.7354
CUST_02764,Email,25-34,South,4499.171
CUST_02765,Email,45-54,West,4638.876
CUST_02766,Paid Search,55+,South,3910.3396
CUST_02767,Social,25-34,South,2679.093
CUST_02768,Referral,18-24,West,11227.463
CUST_02769,Paid Search,35-44,North,3647.6528
CUST_02770,Social,18-24,South,382.37994
CUST_02771,Referral,25-34,East,14588.512
CUST_02772,Email,45-54,East,4519.121
CUST_02773,Paid Search,35-44,West,2460.983
CUST_02774,Email,35-44,West,4546.348
CUST_02775,Paid Search,45-54,South,4123.5586
CUST_02776,Paid Search,18-24,West,4299.3423
CUST_02777,Email,35-44,North,4303.932
CUST_02778,Paid Search,18-24,North,4040.382
CUST_02779,Paid Search,35-44,West,4250.118
CUST_02780,Social,25-34,North,2643.914
CUST_02781,Paid Search,55+,South,4199.1616
CUST_02782,Organic,25-34,East,4831.7236
CUST_02783,Organic,25-34,South,1143.7815
CUST_02784,Referral,18-24,West,13690.753
CUST_02785,Organic,18-24,South,5036.0054
CUST_02786,Organic,25-34,East,53.057484
CUST_02787,Paid Search,25-34,North,3994.206
CUST_02788,Social,45-54,North,1774.3135
CUST_02789,Paid Search,55+,North,3555.9229
CUST_02790,Social,55+,East,2332.3574
CUST_02791,Email,55+,North,4435.2466
CUST_02792,Paid Search,55+,East,1477.1259
CUST_02793,Paid Search,35-44,South,3482.5828
CUST_02794,Organic,25-34,East,5028.5674
CUST_02795,Paid Search,45-54,West,0.0
CUST_02796,Paid Search,25-34,West,3748.9404
CUST_02797,Paid Search,45-54,North,393.33008
CUST_02798,Email,55+,West,4167.5234
CUST_02799,Social,18-24,West,410.57617
CUST_02800,Social,45-54,East,570.41077
CUST_02801,Email,55+,North,4417.099
CUST_02802,Paid Search,35-44,East,4306.7583
CUST_02803,Paid Search,25-34,East,3745.6758
CUST_02804,Email,25-34,East,4598.92
CUST_02805,Social,18-24,South,2659.8818
CUST_02806,Social,25-34,East,2935.569
CUST_02807,Email,45-54,East,0.0
CUST_02808,Referral,35-44,South,17133.855
CUST_02809,Email,25-34,West,4688.4727
CUST_02810,Referral,35-44,East,4165.759
CUST_02811,Email,55+,South,4632.54
CUST_02812,Social,18-24,East,2839.692
CUST_02813,Email,18-24,West,4596.033
CUST_02814,Organic,55+,South,4631.6187
CUST_02815,Email,45-54,East,2736.1572
CUST_02816,Paid Search,35-44,North,3591.4868
CUST_02817,Paid Search,55+,South,3836.6897
CUST_02818,Email,35-44,East,3376.1206
CUST_02819,Email,35-44,West,4633.3975
CUST_02820,Referral,25-34,East,7904.064
CUST_02821,Social,55+,East,2507.9375
CUST_02822,Paid Search,45-54,South,3854.8696
CUST_02823,Social,25-34,East,2355.7236
CUST_02824,Social,45-54,South,2046.6292
CUST_02825,Email,45-54,North,4538.805
CUST_02826,Email,18-24,North,4544.666
CUST_02827,Paid Search,18-24,East,3853.0022
CUST_02828,Email,35-44,West,4645.793
CUST_02829,Social,45-54,South,2692.1316
CUST_02830,Organic,45-54,West,5292.9126
CUST_02831,Referral,25-34,West,12661.68
CUST_02832,Paid Search,55+,East,3559.2354
CUST_02833,Social,35-44,West,2538.3013
CUST_02834,Social,25-34,South,2980.4717
CUST_02835,Paid Search,18-24,South,3782.621
CUST_02836,Social,55+,East,2516.363
CUST_02837,Paid Search,45-54,East,4231.2485
CUST_02838,Paid Search,35-44,East,3891.4087
CUST_02839,Paid Search,25-34,South,3814.5115
CUST_02840,Paid Search,18-24,West,3898.047
CUST_02841,Organic,18-24,North,4204.124
CUST_02842,Email,18-24,North,4653.956
CUST_02843,Paid Search,35-44,South,206.79721
CUST_02844,Email,18-24,North,4532.285
CUST_02845,Email,18-24,South,4344.5034
CUST_02846,Paid Search,25-34,East,4168.2764
CUST_02847,Paid Search,45-54,South,3900.729
CUST_02848,Social,35-44,North,1122.8373
CUST_02849,Paid Search,18-24,South,3974.8198
CUST_02850,Social,45-54,East,2625.5193
CUST_02851,Paid Search,35-44,West,3750.4983
CUST_02852,Social,18-24,West,2662.9521
CUST_02853,Social,45-54,East,2742.566
CUST_02854,Paid Search,55+,North,4030.134
CUST_02855,Paid Search,35-44,North,3966.981
CUST_02856,Organic,18-24,South,4558.386
CUST_02857,Email,25-34,North,4757.1304
CUST_02858,Referral,35-44,East,10602.29
CUST_02859,Paid Search,55+,South,3803.453
CUST_02860,Paid Search,55+,West,4088.1926
CUST_02861,Email,55+,South,4626.3193
CUST_02862,Organic,55+,South,4532.617
CUST_02863,Paid Search,35-44,East,4161.9824
CUST_02864,Social,45-54,North,2769.5405
CUST_02865,Social,45-54,West,554.17194
CUST_02866,Paid Search,45-54,East,205.54855
CUST_02867,Paid Search,45-54,East,4001.4827
CUST_02868,Paid Search,18-24,South,3393.919
CUST_02869,Email,55+,West,4562.617
CUST_02870,Referral,18-24,West,15162.164
CUST_02871,Email,35-44,North,4391.002
CUST_02872,Paid Search,35-44,East,64.08956
CUST_02873,Social,55+,West,2514.8188
CUST_02874,Referral,18-24,South,0.0
CUST_02875,Email,35-44,East,4702.789
CUST_02876,Referral,25-34,West,14245.178
CUST_02877,Paid Search,18-24,South,4398.6445
CUST_02878,Social,25-34,East,2300.0706
CUST_02879,Email,35-44,East,4566.526
CUST_02880,Email,55+,North,3706.793
CUST_02881,Paid Search,25-34,North,3806.4385
CUST_02882,Referral,55+,East,17211.012
CUST_02883,Referral,45-54,North,12516.551
CUST_02884,Paid Search,55+,West,248.00171
CUST_02885,Organic,55+,East,3912.75
CUST_02886,Social,45-54,East,2170.8245
CUST_02887,Paid Search,45-54,South,3955.4973
CUST_02888,Social,18-24,South,2903.07
CUST_02889,Email,45-54,South,4524.6895
CUST_02890,Organic,18-24,East,5189.0186
CUST_02891,Paid Search,45-54,South,3820.3994
CUST_02892,Paid Search,45-54,South,224.32755
CUST_02893,Email,45-54,North,4667.564
CUST_02894,Paid Search,45-54,East,3640.9373
CUST_02895,Social,25-34,East,2997.4526
CUST_02896,Email,25-34,East,3350.9844
CUST_02897,Paid Search,35-44,South,4189.788
CUST_02898,Email,35-44,North,4425.342
CUST_02899,Organic,25-34,South,1853.1337
CUST_02900,Social,35-44,South,2560.3713
CUST_02901,Email,35-44,North,4471.764
CUST_02902,Paid Search,25-34,West,3716.3525
CUST_02903,Paid Search,45-54,South,3815.1794
CUST_02904,Organic,25-34,South,4925.709
CUST_02905,Social,25-34,East,2380.9958
CUST_02906,Referral,35-44,West,16204.917
CUST_02907,Organic,18-24,South,25.579266
CUST_02908,Paid Search,45-54,East,3665.6338
CUST_02909,Social,45-54,North,2648.1562
CUST_02910,Paid Search,55+,East,3985.47
CUST_02911,Paid Search,25-34,North,3720.5046
CUST_02912,Email,35-44,North,4726.095
CUST_02913,Email,35-44,East,3376.1206
CUST_02914,Organic,45-54,North,4898.8076
CUST_02915,Paid Search,45-54,North,3589.2976
CUST_02916,Social,55+,North,766.39417
CUST_02917,Social,55+,West,2543.3445
CUST_02918,Social,18-24,East,2618.483
CUST_02919,Organic,25-34,South,4829.094
CUST_02920,Email,45-54,West,4469.5107
CUST_02921,Email,35-44,South,4671.855
CUST_02922,Paid Search,35-44,West,3560.837
CUST_02923,Paid Search,18-24,South,3512.117
CUST_02924,Organic,35-44,North,5126.451
CUST_02925,Email,45-54,North,4558.315
CUST_02926,Paid Search,18-24,South,3974.5999
CUST_02927,Paid Search,35-44,North,3873.5754
CUST_02928,Email,55+,North,4626.5923
CUST_02929,Social,35-44,South,2841.696
CUST_02930,Paid Search,55+,West,3878.5867
CUST_02931,Social,25-34,North,515.2422
CUST_02932,Referral,18-24,North,457.9503
CUST_02933,Social,45-54,West,2623.037
CUST_02934,Paid Search,25-34,North,3873.9497
CUST_02935,Referral,18-24,West,13786.071
CUST_02936,Paid Search,18-24,East,3894.8044
CUST_02937,Email,55+,West,4568.7476
CUST_02938,Social,45-54,East,2438.3079
CUST_02939,Referral,25-34,East,11394.657
CUST_02940,Paid Search,35-44,North,3748.6997
CUST_02941,Organic,25-34,East,5004.542
CUST_02942,Paid Search,18-24,East,3508.8025
CUST_02943,Referral,55+,West,11540.683
CUST_02944,Organic,55+,North,4104.7134
CUST_02945,Email,25-34,North,4543.2886
CUST_02946,Social,25-34,North,2157.7375
CUST_02947,Referral,55+,West,16232.763
CUST_02948,Social,35-44,North,2213.465
CUST_02949,Social,25-34,West,2708.0898
CUST_02950,Social,25-34,South,3342.9663
CUST_02951,Paid Search,35-44,South,3894.214
CUST_02952,Social,35-44,West,2549.8047
CUST_02953,Paid Search,18-24,East,3456.3376
CUST_02954,Organic,35-44,East,5044.476
CUST_02955,Paid Search,35-44,West,0.0
CUST_02956,Paid Search,25-34,West,3420.3545
CUST_02957,Organic,25-34,East,4073.7148
CUST_02958,Paid Search,35-44,South,2826.3735
CUST_02959,Email,25-34,West,3282.9512
CUST_02960,Social,55+,East,2082.5588
CUST_02961,Paid Search,35-44,West,3347.1052
CUST_02962,Paid Search,35-44,West,4287.643
CUST_02963,Email,25-34,East,4575.478
CUST_02964,Paid Search,55+,South,3928.1729
CUST_02965,Paid Search,18-24,West,3898.047
CUST_02966,Paid Search,35-44,West,3915.9512
CUST_02967,Email,18-24,North,4477.877
CUST_02968,Paid Search,45-54,East,0.0
CUST_02969,Paid Search,25-34,East,3750.2295
CUST_02970,Referral,25-34,East,8.723235
CUST_02971,Referral,18-24,West,13609.895
CUST_02972,Paid Search,45-54,South,4133.3857
CUST_02973,Paid Search,25-34,West,3504.948
CUST_02974,Organic,25-34,East,113.99826
CUST_02975,Referral,55+,North,0.0
CUST_02976,Email,18-24,East,4728.5425
CUST_02977,Email,35-44,North,0.0
CUST_02978,Paid Search,18-24,West,3898.047
CUST_02979,Social,18-24,West,2631.798
CUST_02980,Organic,18-24,West,4077.5615
CUST_02981,Organic,18-24,East,4849.0435
CUST_02982,Paid Search,55+,South,3750.6821
CUST_02983,Paid Search,35-44,South,4127.479
CUST_02984,Paid Search,55+,West,661.2286
CUST_02985,Paid Search,25-34,North,3744.1628
CUST_02986,Paid Search,45-54,West,2775.576
CUST_02987,Referral,18-24,South,16185.871
CUST_02988,Paid Search,18-24,East,3538.4968
CUST_02989,Organic,18-24,East,4320.29
CUST_02990,Paid Search,55+,North,4247.1616
CUST_02991,Paid Search,45-54,North,3815.7007
CUST_02992,Organic,45-54,North,4699.9663
CUST_02993,Social,55+,West,2570.3367
CUST_02994,Email,25-34,North,4271.7295
CUST_02995,Referral,45-54,East,8372.6455
CUST_02996,Paid Search,35-44,North,3892.7944
CUST_02997,Paid Search,35-44,West,3699.412
CUST_02998,Email,45-54,West,4717.8057
CUST_02999,Email,35-44,South,4379.3394
CUST_03000,Referral,18-24,North,12878.042
CUST_03001,Paid Search,18-24,South,178.43063
CUST_03002,Social,35-44,East,390.5283
CUST_03003,Social,35-44,East,2560.6497
CUST_03004,Paid Search,45-54,East,4163.3325
CUST_03005,Paid Search,35-44,East,3783.1743
CUST_03006,Email,18-24,East,4764.9067
CUST_03007,Social,25-34,North,2639.5315
CUST_03008,Social,35-44,North,2647.2412
CUST_03009,Social,55+,West,2422.342
CUST_03010,Email,35-44,East,4475.297
CUST_03011,Paid Search,45-54,West,3803.3738
CUST_03012,Email,45-54,East,4778.5146
CUST_03013,Paid Search,25-34,South,3803.7979
CUST_03014,Social,55+,East,423.9438
CUST_03015,Paid Search,45-54,East,3778.0544
CUST_03016,Paid Search,55+,North,348.65195
CUST_03017,Email,45-54,South,4446.3765
CUST_03018,Email,45-54,East,4259.1787
CUST_03019,Referral,18-24,North,12298.3955
CUST_03020,Email,35-44,North,1132.0221
CUST_03021,Organic,18-24,North,4844.4517
CUST_03022,Social,45-54,East,517.29504
CUST_03023,Organic,45-54,North,4936.5425
CUST_03024,Referral,35-44,South,12044.151
CUST_03025,Referral,25-34,North,563.4885
CUST_03026,Referral,18-24,South,14130.832
CUST_03027,Email,45-54,North,4558.315
CUST_03028,Paid Search,45-54,West,3801.9294
CUST_03029,Referral,35-44,South,16407.566
CUST_03030,Paid Search,45-54,North,3784.443
CUST_03031,Paid Search,45-54,East,4015.1367
CUST_03032,Organic,35-44,West,5638.904
CUST_03033,Paid Search,18-24,West,3682.2546
CUST_03034,Email,55+,West,4346.586
CUST_03035,Referral,35-44,South,1210.376
CUST_03036,Paid Search,45-54,South,3529.5474
CUST_03037,Organic,55+,South,4859.861
CUST_03038,Paid Search,25-34,South,3802.7778
CUST_03039,Organic,45-54,West,4863.571
CUST_03040,Social,18-24,North,2454.6138
CUST_03041,Paid Search,55+,West,3683.8438
CUST_03042,Paid Search,18-24,West,3903.7915
CUST_03043,Paid Search,35-44,West,3562.8936
CUST_03044,Email,25-34,East,4480.7466
CUST_03045,Paid Search,18-24,West,3683.2231
CUST_03046,Organic,35-44,North,5021.9067
CUST_03047,Paid Search,55+,West,3750.4636
CUST_03048,Social,18-24,East,463.69186
CUST_03049,Paid Search,25-34,West,41.632103
CUST_03050,Organic,18-24,North,3594.5361
CUST_03051,Paid Search,18-24,West,3947.9272
CUST_03052,Email,25-34,East,4636.9146
CUST_03053,Referral,35-44,North,11731.538
CUST_03054,Paid Search,45-54,East,3794.7766
CUST_03055,Social,45-54,North,2445.7585
CUST_03056,Paid Search,45-54,North,4078.918
CUST_03057,Email,45-54,East,4676.238
CUST_03058,Email,25-34,West,4817.665
CUST_03059,Referral,55+,North,10229.619
CUST_03060,Paid Search,18-24,South,3488.5896
CUST_03061,Paid Search,45-54,South,3792.2363
CUST_03062,Paid Search,18-24,East,3761.5364
CUST_03063,Paid Search,45-54,North,3678.9258
CUST_03064,Paid Search,18-24,East,4015.6648
CUST_03065,Organic,25-34,South,5061.87
CUST_03066,Email,25-34,West,4457.526
CUST_03067,Referral,45-54,South,15712.571
CUST_03068,Email,18-24,South,4610.362
CUST_03069,Paid Search,25-34,North,3771.276
CUST_03070,Email,25-34,West,4636.9146
CUST_03071,Paid Search,45-54,West,3693.0657
CUST_03072,Paid Search,55+,South,1715.8759
CUST_03073,Email,45-54,South,5096.33
CUST_03074,Email,35-44,West,4851.2983
CUST_03075,Organic,25-34,South,5394.762
CUST_03076,Paid Search,55+,North,3113.3784
CUST_03077,Email,18-24,North,4701.4673
